Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6,Angle7,Distance7,Density7,Angle8,Distance8,Density8,Angle9,Distance9,Density9,Angle10,Distance10,Density10,Angle11,Distance11,Density11
 572,7.52251004869248,4.13649851616056,1,7.9150439311748,8.55321591447869,1,8.60546879290135,2.28958416654774,2,7.52251004869248,0,0,0,0,0,4.18502451829204,6.52427757999132,2,0,0,0,7.20806082712128,4.47439443045804,2,7.91856957143598,3.52686709637034,2,0,0,0,0,0,0
 572,7.52251004869248,4.13649851616056,1,7.9150439311748,8.55321591447869,1,6.20124114052955,4.93929658325486,3,7.52251004869248,0,0,0,0,0,4.18502451829204,6.52427757999132,2,0,0,0,7.34636400099616,7.74071031975421,3,7.91856957143598,3.52686709637034,2,0,0,0,0,0,0
 572,7.52251004869248,4.13649851616056,1,7.9150439311748,8.55321591447869,1,6.20124114052955,4.93929658325486,3,7.52251004869248,6.19139696609434,1,0,0,0,4.18502451829204,6.52427757999132,2,0,0,0,7.34636400099616,7.74071031975421,3,7.91856957143598,3.52686709637034,2,7.04999869119898,6.91571518130325,1,0,0,0
 573,8.12532931664522,3.11306343894899,1,7.23944436567374,7.34944630644667,0,0,0,0,8.12532931664522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 573,8.12532931664522,3.11306343894899,1,7.23944436567374,7.34944630644667,1,6.1381775057544,5.69449838308479,0,8.12532931664522,0,0,0,0,0,0,0,0,0,0,0,9.00529700258426,4.07583276593054,0,0,0,0,0,0,0,0,0,0
 573,8.12532931664522,3.11306343894899,1,7.23944436567374,7.34944630644667,1,6.1381775057544,5.69449838308479,2,8.12532931664522,0,0,0,0,0,4.92968654409614,5.61239238112153,0,0,0,0,9.00529700258426,4.07583276593054,2,6.77963301151161,4.69424694528855,0,0,0,0,0,0,0
 573,8.12532931664522,3.11306343894899,1,7.23944436567374,7.34944630644667,1,6.1381775057544,5.69449838308479,2,8.12532931664522,0,0,0,0,0,4.92968654409614,5.61239238112153,2,0,0,0,9.00529700258426,4.07583276593054,2,6.77963301151161,4.69424694528855,2,0,0,0,0,0,0
 573,8.12532931664522,3.11306343894899,1,7.23944436567374,7.34944630644667,1,6.67814989516366,7.16307000043748,1,8.12532931664522,0,0,0,0,0,4.92968654409614,5.61239238112153,2,0,0,0,3.99023687926014,5.21206215437889,1,6.77963301151161,4.69424694528855,2,0,0,0,0,0,0
 573,8.12532931664522,3.11306343894899,1,7.23944436567374,7.34944630644667,1,6.67814989516366,7.16307000043748,1,8.12532931664522,0,0,6.17829897799519,5.10661028837433,1,4.92968654409614,5.61239238112153,2,0,0,0,3.99023687926014,5.21206215437889,1,6.77963301151161,4.69424694528855,2,0,0,0,6.29859663696031,6.70898925048651,1
 574,5.98133034363324,3.42977120711485,1,6.64710377049462,5.22482831582452,0,0,0,0,5.98133034363324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 574,5.98133034363324,3.42977120711485,1,6.64710377049462,5.22482831582452,1,3.61781462287062,5.62425422419403,0,5.98133034363324,0,0,0,0,0,0,0,0,0,0,0,7.90575571817728,4.49874443634888,0,0,0,0,0,0,0,0,0,0
 574,5.98133034363324,3.42977120711485,1,6.64710377049462,5.22482831582452,1,3.61781462287062,5.62425422419403,4,5.98133034363324,0,0,0,0,0,0,0,0,0,0,0,7.90575571817728,4.49874443634888,4,0,0,0,0,0,0,0,0,0
 574,5.98133034363324,3.42977120711485,1,6.64710377049462,5.22482831582452,1,3.61781462287062,5.62425422419403,4,5.98133034363324,0,0,6.68744850471661,6.96192015444094,1,0,0,0,0,0,0,7.90575571817728,4.49874443634888,4,0,0,0,0,0,0,2.91446389530679,5.46632682228412,1
 575,6.7567889213407,3.68557968999953,1,7.19099111053483,5.92029354738427,0,0,0,0,6.7567889213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 575,6.7567889213407,3.68557968999953,1,7.19099111053483,5.92029354738427,1,5.82230981284683,6.17278992658655,0,6.7567889213407,0,0,0,0,0,0,0,0,0,0,0,6.15681182106301,4.58078392205496,0,0,0,0,0,0,0,0,0,0
 575,6.7567889213407,3.68557968999953,1,7.19099111053483,5.92029354738427,1,5.82230981284683,6.17278992658655,2,6.7567889213407,0,0,0,0,0,8.13302132000169,7.80388406197904,0,0,0,0,6.15681182106301,4.58078392205496,2,5.85853109111306,5.41207685943698,0,0,0,0,0,0,0
 575,6.7567889213407,3.68557968999953,1,7.19099111053483,5.92029354738427,1,5.82230981284683,6.17278992658655,2,6.7567889213407,0,0,0,0,0,8.13302132000169,7.80388406197904,2,0,0,0,6.15681182106301,4.58078392205496,2,5.85853109111306,5.41207685943698,2,0,0,0,0,0,0
 575,6.7567889213407,3.68557968999953,1,7.19099111053483,5.92029354738427,1,5.82230981284683,6.17278992658655,2,6.7567889213407,0,0,0,0,0,8.13302132000169,7.80388406197904,2,4.02359415561328,2.5565554100683,1,6.15681182106301,4.58078392205496,2,5.85853109111306,5.41207685943698,2,0,0,0,0,0,0
 576,8.73758762143318,8.61707736426794,1,6.38283252315523,5.00922653022458,0,0,0,0,8.73758762143318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 576,8.73758762143318,8.61707736426794,1,6.38283252315523,5.00922653022458,1,6.912202956194,6.88879307524206,0,8.73758762143318,0,0,0,0,0,0,0,0,0,0,0,6.87488980991736,6.96283131138375,0,0,0,0,0,0,0,0,0,0
 576,8.73758762143318,8.61707736426794,1,6.38283252315523,5.00922653022458,1,6.912202956194,6.88879307524206,2,8.73758762143318,0,0,0,0,0,1.77543222075622,5.57974084701641,0,0,0,0,6.87488980991736,6.96283131138375,2,4.95388037689821,2.34416390045631,0,0,0,0,0,0,0
 576,8.73758762143318,8.61707736426794,1,6.38283252315523,5.00922653022458,1,6.912202956194,6.88879307524206,2,8.73758762143318,0,0,0,0,0,1.77543222075622,5.57974084701641,2,0,0,0,6.87488980991736,6.96283131138375,2,4.95388037689821,2.34416390045631,2,0,0,0,0,0,0
 576,8.73758762143318,8.61707736426794,1,6.38283252315523,5.00922653022458,1,6.912202956194,6.88879307524206,2,8.73758762143318,0,0,0,0,0,1.77543222075622,5.57974084701641,2,5.78539938113207,5.98022867432389,1,6.87488980991736,6.96283131138375,2,4.95388037689821,2.34416390045631,2,0,0,0,0,0,0
 577,5.85608082257498,5.90840826313643,1,7.77143845982917,5.14943860846795,0,0,0,0,5.85608082257498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 577,5.85608082257498,5.90840826313643,1,7.77143845982917,5.14943860846795,1,6.80224662112169,4.55598871382656,0,5.85608082257498,0,0,0,0,0,0,0,0,0,0,0,6.71884144119952,5.5239805444759,0,0,0,0,0,0,0,0,0,0
 577,5.85608082257498,5.90840826313643,1,7.77143845982917,5.14943860846795,1,6.80224662112169,4.55598871382656,2,5.85608082257498,0,0,0,0,0,0,0,0,0,0,0,6.71884144119952,5.5239805444759,2,0,0,0,0,0,0,0,0,0
 577,5.85608082257498,5.90840826313643,1,7.77143845982917,5.14943860846795,1,6.80224662112169,4.55598871382656,2,5.85608082257498,3.51792408558744,2,0,0,0,0,0,0,0,0,0,6.71884144119952,5.5239805444759,2,0,0,0,4.11644595142713,3.99473689092352,2,0,0,0
 578,6.17347300316516,5.07535507204557,1,8.52832700456435,4.8928913280347,0,0,0,0,6.17347300316516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 578,6.17347300316516,5.07535507204557,1,8.52832700456435,4.8928913280347,1,4.67490672005194,3.63338505602259,0,6.17347300316516,0,0,0,0,0,0,0,0,0,0,0,6.33056589101573,6.39454684701405,0,0,0,0,0,0,0,0,0,0
 578,6.17347300316516,5.07535507204557,1,8.52832700456435,4.8928913280347,1,4.67490672005194,3.63338505602259,2,6.17347300316516,0,0,0,0,0,5.56994075276416,6.4271940990855,0,0,0,0,6.33056589101573,6.39454684701405,2,7.27688589582805,6.04168033733634,0,0,0,0,0,0,0
 578,6.17347300316516,5.07535507204557,1,8.52832700456435,4.8928913280347,1,4.67490672005194,3.63338505602259,2,6.17347300316516,0,0,0,0,0,5.56994075276416,6.4271940990855,2,0,0,0,6.33056589101573,6.39454684701405,2,7.27688589582805,6.04168033733634,2,0,0,0,0,0,0
 578,6.17347300316516,5.07535507204557,1,8.52832700456435,4.8928913280347,1,4.67490672005194,3.63338505602259,2,6.17347300316516,0,0,0,0,0,5.56994075276416,6.4271940990855,2,2.45012505871958,4.48480584287362,1,6.33056589101573,6.39454684701405,2,7.27688589582805,6.04168033733634,2,0,0,0,0,0,0
 579,6.96931437709925,4.77897213103432,1,7.65253307319682,6.19461628149348,0,0,0,0,6.96931437709925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 579,6.96931437709925,4.77897213103432,1,7.65253307319682,6.19461628149348,2,7.74105278141781,4.11185034772367,0,6.96931437709925,0,0,0,0,0,0,0,0,0,0,0,4.14418814299947,2.74037662979165,0,0,0,0,0,0,0,0,0,0
 579,6.96931437709925,4.77897213103432,1,7.65253307319682,6.19461628149348,2,7.74105278141781,4.11185034772367,5,6.96931437709925,0,0,0,0,0,0,0,0,0,0,0,4.14418814299947,2.74037662979165,5,0,0,0,0,0,0,0,0,0
 579,6.96931437709925,4.77897213103432,1,7.65253307319682,6.19461628149348,2,7.74105278141781,4.11185034772367,5,6.96931437709925,0,0,7.29569569798941,5.92817661112429,1,0,0,0,0,0,0,4.14418814299947,2.74037662979165,5,0,0,0,0,0,0,4.7137803800267,4.04878989680462,1
 580,7.41277115281065,5.44509991370612,1,7.37097032658177,5.74254283949134,0,0,0,0,7.41277115281065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 580,7.41277115281065,5.44509991370612,1,7.37097032658177,5.74254283949134,1,6.72637082556236,2.07300077769324,0,7.41277115281065,0,0,0,0,0,0,0,0,0,0,0,5.01531152401252,5.8506608799966,0,0,0,0,0,0,0,0,0,0
 580,7.41277115281065,5.44509991370612,1,7.37097032658177,5.74254283949134,1,6.72637082556236,2.07300077769324,3,7.41277115281065,0,0,0,0,0,0,0,0,0,0,0,5.01531152401252,5.8506608799966,3,0,0,0,0,0,0,0,0,0
 580,7.41277115281065,5.44509991370612,1,7.37097032658177,5.74254283949134,1,6.72637082556236,2.07300077769324,3,7.41277115281065,6.02580957160645,1,0,0,0,0,0,0,0,0,0,5.01531152401252,5.8506608799966,3,0,0,0,4.71735941252917,7.83138931793765,1,0,0,0
 581,6.25692281895296,3.90861421641588,1,7.14988761825511,4.86764822316382,0,0,0,0,6.25692281895296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 581,6.25692281895296,3.90861421641588,1,7.14988761825511,4.86764822316382,1,6.32227817056609,4.49380976558552,0,6.25692281895296,0,0,0,0,0,0,0,0,0,0,0,3.78478559677099,3.60619002010481,0,0,0,0,0,0,0,0,0,0
 581,6.25692281895296,3.90861421641588,1,7.14988761825511,4.86764822316382,1,6.32227817056609,4.49380976558552,2,6.25692281895296,0,0,0,0,0,6.4674505763664,8.23253491543852,0,0,0,0,3.78478559677099,3.60619002010481,2,3.18981083284141,7.02131482567072,0,0,0,0,0,0,0
 581,6.25692281895296,3.90861421641588,1,7.14988761825511,4.86764822316382,1,6.32227817056609,4.49380976558552,2,6.25692281895296,0,0,0,0,0,6.4674505763664,8.23253491543852,1,0,0,0,3.78478559677099,3.60619002010481,2,3.18981083284141,7.02131482567072,1,0,0,0,0,0,0
 581,6.25692281895296,3.90861421641588,1,7.14988761825511,4.86764822316382,1,6.32227817056609,4.49380976558552,2,6.25692281895296,0,0,0,0,0,6.4674505763664,8.23253491543852,1,3.9952309749051,2.95111661864534,1,3.78478559677099,3.60619002010481,2,3.18981083284141,7.02131482567072,1,0,0,0,0,0,0
 582,7.31094620197756,6.78502645248872,2,5.23822129983893,6.42931126588277,0,0,0,0,7.31094620197756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 582,7.31094620197756,6.78502645248872,2,5.23822129983893,6.42931126588277,1,8.58999566073997,8.90875231586901,0,7.31094620197756,0,0,0,0,0,0,0,0,0,0,0,4.98115148898173,4.41513976547523,0,0,0,0,0,0,0,0,0,0
 582,7.31094620197756,6.78502645248872,2,5.23822129983893,6.42931126588277,1,8.58999566073997,8.90875231586901,1,7.31094620197756,0,0,0,0,0,6.20258766991616,4.88259039734686,0,0,0,0,4.98115148898173,4.41513976547523,1,3.4806357121461,4.39489700014907,0,0,0,0,0,0,0
 582,7.31094620197756,6.78502645248872,2,5.23822129983893,6.42931126588277,1,8.58999566073997,8.90875231586901,1,7.31094620197756,0,0,0,0,0,6.20258766991616,4.88259039734686,3,0,0,0,4.98115148898173,4.41513976547523,1,3.4806357121461,4.39489700014907,3,0,0,0,0,0,0
 582,7.31094620197756,6.78502645248872,2,5.23822129983893,6.42931126588277,1,6.44578200107288,4.85163988790918,3,7.31094620197756,0,0,0,0,0,6.20258766991616,4.88259039734686,3,0,0,0,5.58647840413885,7.15327183025667,3,3.4806357121461,4.39489700014907,3,0,0,0,0,0,0
 582,7.31094620197756,6.78502645248872,2,5.23822129983893,6.42931126588277,1,6.44578200107288,4.85163988790918,3,7.31094620197756,0,0,7.31317494248819,6.65129798249669,2,6.20258766991616,4.88259039734686,3,0,0,0,5.58647840413885,7.15327183025667,3,3.4806357121461,4.39489700014907,3,0,0,0,5.28059725307637,6.24590182635487,2
 583,5.48331725748548,2.07499897389222,1,5.48958158273136,5.60741666384541,0,0,0,0,5.48331725748548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 583,5.48331725748548,2.07499897389222,1,5.48958158273136,5.60741666384541,1,7.22056627755675,2.66845725742948,0,5.48331725748548,0,0,0,0,0,0,0,0,0,0,0,3.2525763662131,5.50462822094812,0,0,0,0,0,0,0,0,0,0
 583,5.48331725748548,2.07499897389222,1,5.48958158273136,5.60741666384541,1,7.22056627755675,2.66845725742948,2,5.48331725748548,0,0,0,0,0,6.87676140926133,2.00566054473421,0,0,0,0,3.2525763662131,5.50462822094812,2,7.96671605274353,4.93056037010177,0,0,0,0,0,0,0
 583,5.48331725748548,2.07499897389222,1,5.48958158273136,5.60741666384541,1,7.22056627755675,2.66845725742948,2,5.48331725748548,0,0,0,0,0,6.87676140926133,2.00566054473421,2,0,0,0,3.2525763662131,5.50462822094812,2,7.96671605274353,4.93056037010177,2,0,0,0,0,0,0
 583,5.48331725748548,2.07499897389222,1,5.48958158273136,5.60741666384541,1,3.90606694553972,3.0639292135762,2,5.48331725748548,0,0,0,0,0,6.87676140926133,2.00566054473421,2,0,0,0,3.12619520434643,6.98663583346402,2,7.96671605274353,4.93056037010177,2,0,0,0,0,0,0
 583,5.48331725748548,2.07499897389222,1,5.48958158273136,5.60741666384541,1,3.90606694553972,3.0639292135762,2,5.48331725748548,4.28641070991215,2,0,0,0,6.87676140926133,2.00566054473421,2,0,0,0,3.12619520434643,6.98663583346402,2,7.96671605274353,4.93056037010177,2,5.30692928915645,2.53536701560218,2,0,0,0
 584,6.34027215912,3.72825647919385,1,5.68816215746128,7.67870856008974,0,0,0,0,6.34027215912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 584,6.34027215912,3.72825647919385,1,5.68816215746128,7.67870856008974,1,3.55666611100474,6.74965766120497,0,6.34027215912,0,0,0,0,0,0,0,0,0,0,0,5.94179300590514,3.92181647688941,0,0,0,0,0,0,0,0,0,0
 584,6.34027215912,3.72825647919385,1,5.68816215746128,7.67870856008974,1,3.55666611100474,6.74965766120497,1,6.34027215912,0,0,0,0,0,5.32087321326307,1.92174571346738,0,0,0,0,5.94179300590514,3.92181647688941,1,2.93955226028093,6.78390508070542,0,0,0,0,0,0,0
 584,6.34027215912,3.72825647919385,1,5.68816215746128,7.67870856008974,1,3.55666611100474,6.74965766120497,1,6.34027215912,0,0,0,0,0,5.32087321326307,1.92174571346738,1,0,0,0,5.94179300590514,3.92181647688941,1,2.93955226028093,6.78390508070542,1,0,0,0,0,0,0
 584,6.34027215912,3.72825647919385,1,5.68816215746128,7.67870856008974,1,3.55666611100474,6.74965766120497,1,6.34027215912,0,0,0,0,0,5.32087321326307,1.92174571346738,1,4.49258418223177,4.40764574277657,1,5.94179300590514,3.92181647688941,1,2.93955226028093,6.78390508070542,1,0,0,0,0,0,0
 585,7.60662678400157,7.41968741319249,2,8.30437934629022,7.00496365690664,0,0,0,0,7.60662678400157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 585,7.60662678400157,7.41968741319249,2,8.30437934629022,7.00496365690664,2,7.9439940957861,4.96277832632613,0,7.60662678400157,0,0,0,0,0,0,0,0,0,0,0,2.46909125164694,6.20048602112885,0,0,0,0,0,0,0,0,0,0
 585,7.60662678400157,7.41968741319249,2,8.30437934629022,7.00496365690664,2,7.9439940957861,4.96277832632613,2,7.60662678400157,0,0,0,0,0,5.6706705433832,5.90678152276384,0,0,0,0,2.46909125164694,6.20048602112885,2,5.92241305616808,4.21961769948527,0,0,0,0,0,0,0
 585,7.60662678400157,7.41968741319249,2,8.30437934629022,7.00496365690664,2,7.9439940957861,4.96277832632613,2,7.60662678400157,0,0,0,0,0,5.6706705433832,5.90678152276384,1,0,0,0,2.46909125164694,6.20048602112885,2,5.92241305616808,4.21961769948527,1,0,0,0,0,0,0
 585,7.60662678400157,7.41968741319249,2,8.30437934629022,7.00496365690664,2,6.68659728735898,4.08027232410656,2,7.60662678400157,0,0,0,0,0,5.6706705433832,5.90678152276384,1,0,0,0,7.14761491869899,4.53801265973499,2,5.92241305616808,4.21961769948527,1,0,0,0,0,0,0
 585,7.60662678400157,7.41968741319249,2,8.30437934629022,7.00496365690664,2,6.68659728735898,4.08027232410656,2,7.60662678400157,5.86056698840102,1,0,0,0,5.6706705433832,5.90678152276384,1,0,0,0,7.14761491869899,4.53801265973499,2,5.92241305616808,4.21961769948527,1,6.6718504250619,2.77326500729017,1,0,0,0
 586,3.39813216567111,3.44686102912043,2,7.57639297870672,5.883015900728,0,0,0,0,3.39813216567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 586,3.39813216567111,3.44686102912043,2,7.57639297870672,5.883015900728,2,5.23400610396687,3.32004112437377,0,3.39813216567111,0,0,0,0,0,0,0,0,0,0,0,7.06044157085378,4.25892005465882,0,0,0,0,0,0,0,0,0,0
 586,3.39813216567111,3.44686102912043,2,7.57639297870672,5.883015900728,2,5.23400610396687,3.32004112437377,3,3.39813216567111,0,0,0,0,0,4.77271333679231,5.95464970043718,0,0,0,0,7.06044157085378,4.25892005465882,3,3.76043032491048,8.17409902554855,0,0,0,0,0,0,0
 586,3.39813216567111,3.44686102912043,2,7.57639297870672,5.883015900728,2,5.23400610396687,3.32004112437377,3,3.39813216567111,0,0,0,0,0,4.77271333679231,5.95464970043718,5,0,0,0,7.06044157085378,4.25892005465882,3,3.76043032491048,8.17409902554855,5,0,0,0,0,0,0
 586,3.39813216567111,3.44686102912043,2,7.57639297870672,5.883015900728,2,5.23400610396687,3.32004112437377,3,3.39813216567111,0,0,0,0,0,4.77271333679231,5.95464970043718,5,2.19462150205609,4.66715321263441,2,7.06044157085378,4.25892005465882,3,3.76043032491048,8.17409902554855,5,0,0,0,0,0,0
 587,7.27182351677395,5.05038974022418,1,7.4478460063819,1.91365624290477,0,0,0,0,7.27182351677395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 587,7.27182351677395,5.05038974022418,1,7.4478460063819,1.91365624290477,1,5.70052578471217,6.64571115972781,0,7.27182351677395,0,0,0,0,0,0,0,0,0,0,0,6.69702326620563,2.96132483464976,0,0,0,0,0,0,0,0,0,0
 587,7.27182351677395,5.05038974022418,1,7.4478460063819,1.91365624290477,1,5.70052578471217,6.64571115972781,2,7.27182351677395,0,0,0,0,0,0,0,0,0,0,0,6.69702326620563,2.96132483464976,2,0,0,0,0,0,0,0,0,0
 587,7.27182351677395,5.05038974022418,1,7.4478460063819,1.91365624290477,1,5.70052578471217,6.64571115972781,2,7.27182351677395,0,0,5.5790498174035,7.29026497643773,1,0,0,0,0,0,0,6.69702326620563,2.96132483464976,2,0,0,0,0,0,0,7.01507041415694,3.70418209774588,1
 588,7.35740737691732,6.13797493288388,2,7.73921549085293,3.80876942318525,0,0,0,0,7.35740737691732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 588,7.35740737691732,6.13797493288388,2,7.73921549085293,3.80876942318525,2,4.00256896657838,5.34558985186571,0,7.35740737691732,0,0,0,0,0,0,0,0,0,0,0,6.54798613349199,4.31758298344383,0,0,0,0,0,0,0,0,0,0
 588,7.35740737691732,6.13797493288388,2,7.73921549085293,3.80876942318525,2,4.00256896657838,5.34558985186571,3,7.35740737691732,0,0,0,0,0,4.11672803754179,4.6781387544174,0,0,0,0,6.54798613349199,4.31758298344383,3,7.17640392684032,4.03030350514717,0,0,0,0,0,0,0
 588,7.35740737691732,6.13797493288388,2,7.73921549085293,3.80876942318525,2,4.00256896657838,5.34558985186571,3,7.35740737691732,0,0,0,0,0,4.11672803754179,4.6781387544174,1,0,0,0,6.54798613349199,4.31758298344383,3,7.17640392684032,4.03030350514717,1,0,0,0,0,0,0
 588,7.35740737691732,6.13797493288388,2,7.73921549085293,3.80876942318525,2,4.00256896657838,5.34558985186571,3,7.35740737691732,0,0,0,0,0,4.11672803754179,4.6781387544174,1,2.45461829646586,3.41714737573113,1,6.54798613349199,4.31758298344383,3,7.17640392684032,4.03030350514717,1,0,0,0,0,0,0
 589,7.68973534608913,6.16920482250985,1,7.45370004905665,3.02810888880474,0,0,0,0,7.68973534608913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 589,7.68973534608913,6.16920482250985,1,7.45370004905665,3.02810888880474,1,8.49788073080606,3.700989959335,0,7.68973534608913,0,0,0,0,0,0,0,0,0,0,0,6.62889952733081,4.7417499268377,0,0,0,0,0,0,0,0,0,0
 589,7.68973534608913,6.16920482250985,1,7.45370004905665,3.02810888880474,1,8.49788073080606,3.700989959335,2,7.68973534608913,0,0,0,0,0,0,0,0,0,0,0,6.62889952733081,4.7417499268377,2,0,0,0,0,0,0,0,0,0
 589,7.68973534608913,6.16920482250985,1,7.45370004905665,3.02810888880474,1,8.49788073080606,3.700989959335,2,7.68973534608913,0,0,6.25496794519075,5.76110599677772,1,0,0,0,0,0,0,6.62889952733081,4.7417499268377,2,0,0,0,0,0,0,5.23860688954808,4.39076314342198,1
 590,6.97897685694386,6.5989073961055,1,4.9963956944247,4.00798582677411,0,0,0,0,6.97897685694386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 590,6.97897685694386,6.5989073961055,1,4.9963956944247,4.00798582677411,1,6.61465912743212,6.42801701752779,0,6.97897685694386,0,0,0,0,0,0,0,0,0,0,0,5.70422994289264,4.51145631453318,0,0,0,0,0,0,0,0,0,0
 590,6.97897685694386,6.5989073961055,1,4.9963956944247,4.00798582677411,1,6.61465912743212,6.42801701752779,2,6.97897685694386,0,0,0,0,0,6.3163010424944,5.73582340949425,0,0,0,0,5.70422994289264,4.51145631453318,2,4.76050424290971,4.42790992397273,0,0,0,0,0,0,0
 590,6.97897685694386,6.5989073961055,1,4.9963956944247,4.00798582677411,1,6.61465912743212,6.42801701752779,2,6.97897685694386,0,0,0,0,0,6.3163010424944,5.73582340949425,1,0,0,0,5.70422994289264,4.51145631453318,2,4.76050424290971,4.42790992397273,1,0,0,0,0,0,0
 590,6.97897685694386,6.5989073961055,1,4.9963956944247,4.00798582677411,1,7.94451020543516,5.34713971880725,3,6.97897685694386,0,0,0,0,0,6.3163010424944,5.73582340949425,1,0,0,0,5.23692265107357,3.76901312807757,3,4.76050424290971,4.42790992397273,1,0,0,0,0,0,0
 590,6.97897685694386,6.5989073961055,1,4.9963956944247,4.00798582677411,1,7.94451020543516,5.34713971880725,3,6.97897685694386,7.12981361988287,2,0,0,0,6.3163010424944,5.73582340949425,1,0,0,0,5.23692265107357,3.76901312807757,3,4.76050424290971,4.42790992397273,1,5.02757383198327,5.99612913385594,2,0,0,0
 591,4.9942854852519,5.91576936958577,2,7.17255148805698,4.60316918846289,0,0,0,0,4.9942854852519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 591,4.9942854852519,5.91576936958577,2,7.17255148805698,4.60316918846289,2,2.62985501334893,4.72422543882196,0,4.9942854852519,0,0,0,0,0,0,0,0,0,0,0,5.77940611824533,2.67233589138986,0,0,0,0,0,0,0,0,0,0
 591,4.9942854852519,5.91576936958577,2,7.17255148805698,4.60316918846289,2,2.62985501334893,4.72422543882196,3,4.9942854852519,0,0,0,0,0,5.65370442546597,3.96644008092704,0,0,0,0,5.77940611824533,2.67233589138986,3,6.5441970231929,4.67084852940665,0,0,0,0,0,0,0
 591,4.9942854852519,5.91576936958577,2,7.17255148805698,4.60316918846289,2,2.62985501334893,4.72422543882196,3,4.9942854852519,0,0,0,0,0,5.65370442546597,3.96644008092704,3,0,0,0,5.77940611824533,2.67233589138986,3,6.5441970231929,4.67084852940665,3,0,0,0,0,0,0
 591,4.9942854852519,5.91576936958577,2,7.17255148805698,4.60316918846289,2,2.62985501334893,4.72422543882196,3,4.9942854852519,0,0,0,0,0,5.65370442546597,3.96644008092704,3,1.99018548621413,5.00597266234753,1,5.77940611824533,2.67233589138986,3,6.5441970231929,4.67084852940665,3,0,0,0,0,0,0
 592,6.1548890258807,4.23032233060849,2,7.89843618465957,6.4175991803109,0,0,0,0,6.1548890258807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 592,6.1548890258807,4.23032233060849,2,7.89843618465957,6.4175991803109,2,5.35767120081315,2.07049284556433,0,6.1548890258807,0,0,0,0,0,0,0,0,0,0,0,5.27835072529905,8.58943267433474,0,0,0,0,0,0,0,0,0,0
 592,6.1548890258807,4.23032233060849,2,7.89843618465957,6.4175991803109,2,5.35767120081315,2.07049284556433,2,6.1548890258807,0,0,0,0,0,6.27137502241625,2.99644597190615,0,0,0,0,5.27835072529905,8.58943267433474,2,3.62564592546294,4.82398740695254,0,0,0,0,0,0,0
 592,6.1548890258807,4.23032233060849,2,7.89843618465957,6.4175991803109,2,5.35767120081315,2.07049284556433,2,6.1548890258807,0,0,0,0,0,6.27137502241625,2.99644597190615,2,0,0,0,5.27835072529905,8.58943267433474,2,3.62564592546294,4.82398740695254,2,0,0,0,0,0,0
 592,6.1548890258807,4.23032233060849,2,7.89843618465957,6.4175991803109,2,5.35767120081315,2.07049284556433,2,6.1548890258807,0,0,0,0,0,6.27137502241625,2.99644597190615,2,2.99607879131367,5.33464352722316,1,5.27835072529905,8.58943267433474,2,3.62564592546294,4.82398740695254,2,0,0,0,0,0,0
 593,9.0083851359505,3.89093427533349,1,5.95153620701526,5.3956393538691,0,0,0,0,9.0083851359505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 593,9.0083851359505,3.89093427533349,1,5.95153620701526,5.3956393538691,1,3.17524244464169,4.43112794682506,0,9.0083851359505,0,0,0,0,0,0,0,0,0,0,0,4.71823844200905,5.65921427380594,0,0,0,0,0,0,0,0,0,0
