Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6
490,4.546556913,3.465079797,2,2.997263822,5.469976924,1,6.703405013,6.23600486,0,4.546556913,0,0,0,0,0,0,0,0
490,4.546556913,3.465079797,2,2.997263822,5.469976924,1,6.703405013,6.23600486,3,4.546556913,0,0,0,0,0,0,0,0
490,4.546556913,3.465079797,2,2.997263822,5.469976924,1,6.703405013,6.23600486,3,4.546556913,4.373569546,2,0,0,0,0,0,0
491,4.665441896,4.884916484,0,5.548896311,4.322920029,0,4.461289234,7.018606161,5,4.665441896,0,0,0,0,0,2.487581782,3.29813525,0
491,4.665441896,4.884916484,0,5.548896311,4.322920029,0,4.461289234,7.018606161,5,4.665441896,0,0,0,0,0,2.487581782,3.29813525,1
491,4.665441896,4.884916484,0,5.548896311,4.322920029,0,5.834334712,5.700689101,2,4.665441896,0,0,0,0,0,2.487581782,3.29813525,1
491,4.665441896,4.884916484,0,5.548896311,4.322920029,0,5.834334712,5.700689101,2,4.665441896,3.78674999,3,0,0,0,2.487581782,3.29813525,1
492,5.931488266,6.64730863,0,3.932581369,5.128443781,0,4.898963123,4.186402983,2,5.931488266,0,0,0,0,0,6.975586433,5.485817664,0
492,5.931488266,6.64730863,0,3.932581369,5.128443781,0,4.898963123,4.186402983,2,5.931488266,0,0,0,0,0,6.975586433,5.485817664,1
492,5.931488266,6.64730863,0,3.932581369,5.128443781,0,4.290930357,7.020400102,3,5.931488266,0,0,0,0,0,6.975586433,5.485817664,1
492,5.931488266,6.64730863,0,3.932581369,5.128443781,0,4.290930357,7.020400102,3,5.931488266,5.689587594,2,0,0,0,6.975586433,5.485817664,1
493,6.755296366,3.644179947,0,4.010133233,4.451855554,0,3.389846599,6.201574349,5,6.755296366,0,0,0,0,0,3.553487754,6.783150837,0
493,6.755296366,3.644179947,0,4.010133233,4.451855554,0,3.389846599,6.201574349,5,6.755296366,0,0,0,0,0,3.553487754,6.783150837,1
494,4.780336004,3.279272622,1,8.227167821,5.696940129,0,0,0,0,4.780336004,0,0,0,0,0,0,0,0
494,4.780336004,3.279272622,1,8.227167821,5.696940129,1,5.229626186,2.82173767,0,4.780336004,0,0,0,0,0,0,0,0
494,4.780336004,3.279272622,1,8.227167821,5.696940129,1,5.229626186,2.82173767,3,4.780336004,0,0,0,0,0,0,0,0
494,4.780336004,3.279272622,1,8.227167821,5.696940129,1,5.229626186,2.82173767,3,4.780336004,7.142799715,1,0,0,0,0,0,0
495,6.297600781,6.641038877,1,3.180229036,4.189529511,0,0,0,0,6.297600781,0,0,0,0,0,0,0,0
495,6.297600781,6.641038877,1,3.180229036,4.189529511,1,5.263646173,6.336538985,0,6.297600781,0,0,0,0,0,0,0,0
495,6.297600781,6.641038877,1,3.180229036,4.189529511,1,5.263646173,6.336538985,3,6.297600781,0,0,0,0,0,0,0,0
495,6.297600781,6.641038877,1,3.180229036,4.189529511,1,5.263646173,6.336538985,3,6.297600781,4.681228997,1,0,0,0,0,0,0
496,5.315841133,4.782646102,0,5.820593206,3.717077296,0,6.567166374,4.500692914,3,5.315841133,0,0,0,0,0,4.39272451,3.082643564,0
496,5.315841133,4.782646102,0,5.820593206,3.717077296,0,6.567166374,4.500692914,3,5.315841133,0,0,0,0,0,4.39272451,3.082643564,1
496,5.315841133,4.782646102,0,5.820593206,3.717077296,0,4.484190902,7.211631393,1,5.315841133,0,0,0,0,0,4.39272451,3.082643564,1
496,5.315841133,4.782646102,0,5.820593206,3.717077296,0,4.484190902,7.211631393,1,5.315841133,0,0,7.118743273,4.158707367,2,4.39272451,3.082643564,1
497,4.081993892,4.821376759,0,5.393427188,2.421284144,0,5.064936265,7.049864916,2,4.081993892,0,0,0,0,0,5.433483129,3.638853126,0
497,4.081993892,4.821376759,0,5.393427188,2.421284144,0,5.064936265,7.049864916,2,4.081993892,0,0,0,0,0,5.433483129,3.638853126,1
498,6.52703562,6.096192976,1,3.338714733,4.736623242,0,0,0,0,6.52703562,0,0,0,0,0,0,0,0
498,6.52703562,6.096192976,1,3.338714733,4.736623242,1,5.90790735,5.871973095,0,6.52703562,0,0,0,0,0,0,0,0
498,6.52703562,6.096192976,1,3.338714733,4.736623242,1,5.90790735,5.871973095,2,6.52703562,0,0,0,0,0,0,0,0
498,6.52703562,6.096192976,1,3.338714733,4.736623242,1,5.90790735,5.871973095,2,6.52703562,2.990752653,1,0,0,0,0,0,0
499,2.992185297,5.922716224,0,1.959631812,5.027173813,0,4.828469144,6.642368402,2,2.992185297,0,0,0,0,0,3.629524714,5.777811765,0
499,2.992185297,5.922716224,0,1.959631812,5.027173813,0,4.828469144,6.642368402,2,2.992185297,0,0,0,0,0,3.629524714,5.777811765,1
499,2.992185297,5.922716224,0,1.959631812,5.027173813,0,5.079276738,3.676097199,2,2.992185297,0,0,0,0,0,3.629524714,5.777811765,1
500,3.295836319,3.941268722,1,5.91626979,7.35091396,0,0,0,0,3.295836319,0,0,0,0,0,0,0,0
500,3.295836319,3.941268722,1,5.91626979,7.35091396,1,4.184849096,4.86713808,0,3.295836319,0,0,0,0,0,0,0,0
499,2.992185297,5.922716224,0,1.959631812,5.027173813,0,5.079276738,3.676097199,2,2.992185297,0,0,5.368016509,5.438630937,2,3.629524714,5.777811765,1
500,3.295836319,3.941268722,1,5.91626979,7.35091396,1,4.184849096,4.86713808,3,3.295836319,0,0,0,0,0,0,0,0
500,3.295836319,3.941268722,1,5.91626979,7.35091396,1,4.184849096,4.86713808,3,3.295836319,0,0,5.63882658,3.176027446,1,0,0,0
501,2.958326555,3.689447951,0,4.631118752,5.628611074,0,4.507650848,6.190546628,2,2.958326555,0,0,0,0,0,3.203289014,2.990239346,0
501,2.958326555,3.689447951,0,4.631118752,5.628611074,0,4.507650848,6.190546628,2,2.958326555,0,0,0,0,0,3.203289014,2.990239346,2
502,6.004654045,5.689592766,1,4.304934865,4.531222131,0,0,0,0,6.004654045,0,0,0,0,0,0,0,0
502,6.004654045,5.689592766,1,4.304934865,4.531222131,1,3.100406107,3.754787528,0,6.004654045,0,0,0,0,0,0,0,0
502,6.004654045,5.689592766,1,4.304934865,4.531222131,1,3.100406107,3.754787528,1,6.004654045,0,0,0,0,0,0,0,0
502,6.004654045,5.689592766,1,4.304934865,4.531222131,1,3.100406107,3.754787528,1,6.004654045,7.186326259,1,0,0,0,0,0,0
503,3.909120752,3.663130197,0,6.036683623,5.039676525,0,4.058030195,4.64021084,3,3.909120752,0,0,0,0,0,3.884461469,4.632471857,0
503,3.909120752,3.663130197,0,6.036683623,5.039676525,0,4.058030195,4.64021084,3,3.909120752,0,0,0,0,0,3.884461469,4.632471857,1
504,3.829440033,5.910171426,0,4.002499687,4.287823423,0,5.181822074,5.584572804,3,3.829440033,0,0,0,0,0,7.541255947,1.571030952,0
504,3.829440033,5.910171426,0,4.002499687,4.287823423,0,5.181822074,5.584572804,3,3.829440033,0,0,0,0,0,7.541255947,1.571030952,1
504,3.829440033,5.910171426,0,4.002499687,4.287823423,0,5.179215213,5.406395228,2,3.829440033,0,0,0,0,0,7.541255947,1.571030952,1
504,3.829440033,5.910171426,0,4.002499687,4.287823423,0,5.179215213,5.406395228,2,3.829440033,4.900904453,1,0,0,0,7.541255947,1.571030952,1
505,5.443305353,2.713532462,0,5.233494507,5.488684273,0,4.322047612,5.224951943,2,5.443305353,0,0,0,0,0,3.580638182,5.635455677,0
505,5.443305353,2.713532462,0,5.233494507,5.488684273,0,4.322047612,5.224951943,2,5.443305353,0,0,0,0,0,3.580638182,5.635455677,1
506,2.09656166,6.541237969,0,6.645115369,6.40058915,0,4.866203942,5.98008209,2,2.09656166,0,0,0,0,0,3.361932165,5.777394142,0
506,2.09656166,6.541237969,0,6.645115369,6.40058915,0,4.866203942,5.98008209,2,2.09656166,0,0,0,0,0,3.361932165,5.777394142,2
507,6.769225922,6.080480704,0,6.666213223,5.583398573,0,7.122761408,6.316654561,3,6.769225922,0,0,0,0,0,3.122274166,6.663932104,0
507,6.769225922,6.080480704,0,6.666213223,5.583398573,0,7.122761408,6.316654561,3,6.769225922,0,0,0,0,0,3.122274166,6.663932104,1
507,6.769225922,6.080480704,0,6.666213223,5.583398573,0,6.538733445,4.769417171,3,6.769225922,0,0,0,0,0,3.122274166,6.663932104,1
507,6.769225922,6.080480704,0,6.666213223,5.583398573,0,6.538733445,4.769417171,3,6.769225922,0,0,6.818928586,4.926403416,1,3.122274166,6.663932104,1
508,4.978547331,2.441031788,0,2.654548239,2.674945143,0,3.867292029,5.211804311,3,4.978547331,0,0,0,0,0,5.188317724,7.009295421,0
508,4.978547331,2.441031788,0,2.654548239,2.674945143,0,3.867292029,5.211804311,3,4.978547331,0,0,0,0,0,5.188317724,7.009295421,1
508,4.978547331,2.441031788,0,2.654548239,2.674945143,0,6.550210464,8.244795048,2,4.978547331,0,0,0,0,0,5.188317724,7.009295421,1
509,4.960888186,6.833251552,1,6.508376107,2.980234861,0,0,0,0,4.960888186,0,0,0,0,0,0,0,0
509,4.960888186,6.833251552,1,6.508376107,2.980234861,1,1.705120612,4.981646452,0,4.960888186,0,0,0,0,0,0,0,0
508,4.978547331,2.441031788,0,2.654548239,2.674945143,0,6.550210464,8.244795048,2,4.978547331,0,0,1.739493263,6.33279325,1,5.188317724,7.009295421,1
509,4.960888186,6.833251552,1,6.508376107,2.980234861,1,1.705120612,4.981646452,2,4.960888186,0,0,0,0,0,0,0,0
509,4.960888186,6.833251552,1,6.508376107,2.980234861,1,1.705120612,4.981646452,2,4.960888186,3.995700585,2,0,0,0,0,0,0
510,3.8008871,4.301366435,0,4.901612393,7.601819772,0,5.267856166,3.346002035,2,3.8008871,0,0,0,0,0,2.451927211,4.905931643,0
510,3.8008871,4.301366435,0,4.901612393,7.601819772,0,5.267856166,3.346002035,2,3.8008871,0,0,0,0,0,2.451927211,4.905931643,2
510,3.8008871,4.301366435,0,4.901612393,7.601819772,0,8.065094389,5.28319848,3,3.8008871,0,0,0,0,0,2.451927211,4.905931643,2
510,3.8008871,4.301366435,0,4.901612393,7.601819772,0,8.065094389,5.28319848,3,3.8008871,0,0,5.706444969,5.586622402,1,2.451927211,4.905931643,2
511,4.392617819,5.858162498,0,8.060758215,5.633707856,0,5.935313308,5.97505929,2,4.392617819,0,0,0,0,0,6.25448654,5.002211534,0
511,4.392617819,5.858162498,0,8.060758215,5.633707856,0,5.935313308,5.97505929,2,4.392617819,0,0,0,0,0,6.25448654,5.002211534,1
511,4.392617819,5.858162498,0,8.060758215,5.633707856,0,8.373152569,5.764642891,2,4.392617819,0,0,0,0,0,6.25448654,5.002211534,1
511,4.392617819,5.858162498,0,8.060758215,5.633707856,0,8.373152569,5.764642891,2,4.392617819,0,0,3.175825425,3.180604052,1,6.25448654,5.002211534,1
512,4.753804893,5.476649231,0,6.11644382,3.956484189,0,4.764188232,4.745150602,3,4.753804893,0,0,0,0,0,5.249538424,6.128781045,0
512,4.753804893,5.476649231,0,6.11644382,3.956484189,0,4.764188232,4.745150602,3,4.753804893,0,0,0,0,0,5.249538424,6.128781045,1
513,3.279868988,2.843316157,1,2.399976159,4.34855921,0,0,0,0,3.279868988,0,0,0,0,0,0,0,0
513,3.279868988,2.843316157,1,2.399976159,4.34855921,1,6.414067267,6.567163542,0,3.279868988,0,0,0,0,0,0,0,0
513,3.279868988,2.843316157,1,2.399976159,4.34855921,1,6.414067267,6.567163542,3,3.279868988,0,0,0,0,0,0,0,0
513,3.279868988,2.843316157,1,2.399976159,4.34855921,1,6.414067267,6.567163542,3,3.279868988,4.913884071,3,0,0,0,0,0,0
514,4.731404136,2.836558962,0,1.403591033,4.467770653,0,5.877720108,5.16408211,3,4.731404136,0,0,0,0,0,5.548365237,6.686696466,0
514,4.731404136,2.836558962,0,1.403591033,4.467770653,0,5.877720108,5.16408211,3,4.731404136,0,0,0,0,0,5.548365237,6.686696466,2
514,4.731404136,2.836558962,0,1.403591033,4.467770653,0,5.357760654,7.917507586,1,4.731404136,0,0,0,0,0,5.548365237,6.686696466,2
514,4.731404136,2.836558962,0,1.403591033,4.467770653,0,5.357760654,7.917507586,1,4.731404136,0,0,5.513919368,5.02730092,2,5.548365237,6.686696466,2
515,6.226949863,4.560462894,0,5.984946813,5.635465388,0,4.407217065,8.117419512,2,6.226949863,0,0,0,0,0,7.534521606,4.540805165,0
515,6.226949863,4.560462894,0,5.984946813,5.635465388,0,4.407217065,8.117419512,2,6.226949863,0,0,0,0,0,7.534521606,4.540805165,1
515,6.226949863,4.560462894,0,5.984946813,5.635465388,0,2.641923137,4.201172175,2,6.226949863,0,0,0,0,0,7.534521606,4.540805165,1
515,6.226949863,4.560462894,0,5.984946813,5.635465388,0,2.641923137,4.201172175,2,6.226949863,0,0,5.296825941,5.065144123,1,7.534521606,4.540805165,1
516,2.510915486,5.540222793,0,5.69019367,2.526847198,0,6.382818422,1.640427164,2,2.510915486,0,0,0,0,0,6.672148559,3.722775554,0
516,2.510915486,5.540222793,0,5.69019367,2.526847198,0,6.382818422,1.640427164,2,2.510915486,0,0,0,0,0,6.672148559,3.722775554,1
516,2.510915486,5.540222793,0,5.69019367,2.526847198,0,6.592026695,5.374298751,1,2.510915486,0,0,0,0,0,6.672148559,3.722775554,1
516,2.510915486,5.540222793,0,5.69019367,2.526847198,0,6.592026695,5.374298751,1,2.510915486,0,0,6.156825091,5.493572733,1,6.672148559,3.722775554,1
517,7.932927797,6.256711603,0,2.969367751,6.820023441,0,6.807977163,5.769697675,3,7.932927797,0,0,0,0,0,5.23265608,4.546413716,0
517,7.932927797,6.256711603,0,2.969367751,6.820023441,0,6.807977163,5.769697675,3,7.932927797,0,0,0,0,0,5.23265608,4.546413716,2
517,7.932927797,6.256711603,0,2.969367751,6.820023441,0,4.255201985,5.838461172,2,7.932927797,0,0,0,0,0,5.23265608,4.546413716,2
517,7.932927797,6.256711603,0,2.969367751,6.820023441,0,4.255201985,5.838461172,2,7.932927797,0,0,4.76789012,3.275347943,1,5.23265608,4.546413716,2
518,4.668746515,5.827646828,0,4.21178974,3.715965197,0,7.010708855,5.345168298,2,4.668746515,0,0,0,0,0,4.295055825,5.665079212,0
518,4.668746515,5.827646828,0,4.21178974,3.715965197,0,7.010708855,5.345168298,2,4.668746515,0,0,0,0,0,4.295055825,5.665079212,1
519,4.720852148,4.402497205,0,4.708219799,6.839889062,0,4.160323976,4.576108596,2,4.720852148,0,0,0,0,0,2.38732863,6.232801262,0
519,4.720852148,4.402497205,0,4.708219799,6.839889062,0,4.160323976,4.576108596,2,4.720852148,0,0,0,0,0,2.38732863,6.232801262,2
520,6.492729474,3.636907564,0,6.751224147,6.6713804,0,4.387389638,4.353261776,3,6.492729474,0,0,0,0,0,4.258391405,3.813810476,0
520,6.492729474,3.636907564,0,6.751224147,6.6713804,0,4.387389638,4.353261776,3,6.492729474,0,0,0,0,0,4.258391405,3.813810476,1
520,6.492729474,3.636907564,0,6.751224147,6.6713804,0,3.927982276,6.332417773,2,6.492729474,0,0,0,0,0,4.258391405,3.813810476,1
520,6.492729474,3.636907564,0,6.751224147,6.6713804,0,3.927982276,6.332417773,2,6.492729474,5.815581878,1,0,0,0,4.258391405,3.813810476,1
521,5.027957366,5.617701964,0,5.005121156,5.399340391,0,6.129813972,4.322936103,7,5.027957366,0,0,0,0,0,7.196228763,6.242989198,0
521,5.027957366,5.617701964,0,5.005121156,5.399340391,0,6.129813972,4.322936103,7,5.027957366,0,0,0,0,0,7.196228763,6.242989198,1
522,4.537037524,7.122623221,0,5.049923956,5.127238194,0,6.960645035,5.819782888,3,4.537037524,0,0,0,0,0,2.453773487,7.395849911,0
522,4.537037524,7.122623221,0,5.049923956,5.127238194,0,6.960645035,5.819782888,3,4.537037524,0,0,0,0,0,2.453773487,7.395849911,2
522,4.537037524,7.122623221,0,5.049923956,5.127238194,0,5.395763345,1.54053987,2,4.537037524,0,0,0,0,0,2.453773487,7.395849911,2
522,4.537037524,7.122623221,0,5.049923956,5.127238194,0,5.395763345,1.54053987,2,4.537037524,5.074477888,1,0,0,0,2.453773487,7.395849911,2
523,2.885574723,3.712839251,0,6.199174463,4.230886357,0,3.444199702,7.915298582,3,2.885574723,0,0,0,0,0,5.383678359,2.313307538,0
523,2.885574723,3.712839251,0,6.199174463,4.230886357,0,3.444199702,7.915298582,3,2.885574723,0,0,0,0,0,5.383678359,2.313307538,2
524,5.317583852,4.337919967,0,4.088381045,6.65505891,0,6.939726196,6.25720882,1,5.317583852,0,0,0,0,0,5.2378405,3.198140169,0
524,5.317583852,4.337919967,0,4.088381045,6.65505891,0,6.939726196,6.25720882,1,5.317583852,0,0,0,0,0,5.2378405,3.198140169,3
524,5.317583852,4.337919967,0,4.088381045,6.65505891,0,5.411320953,6.58827187,4,5.317583852,0,0,0,0,0,5.2378405,3.198140169,3
524,5.317583852,4.337919967,0,4.088381045,6.65505891,0,5.411320953,6.58827187,4,5.317583852,8.986487463,2,0,0,0,5.2378405,3.198140169,3
525,5.752550745,5.997279744,0,2.758122108,6.870796402,0,4.713682512,4.038690995,2,5.752550745,0,0,0,0,0,4.307371721,4.267924261,0
525,5.752550745,5.997279744,0,2.758122108,6.870796402,0,4.713682512,4.038690995,2,5.752550745,0,0,0,0,0,4.307371721,4.267924261,2
526,5.873164903,7.678653738,0,4.446489641,3.318600879,0,5.524957031,3.971129533,1,5.873164903,0,0,0,0,0,7.032571256,4.716903935,0
526,5.873164903,7.678653738,0,4.446489641,3.318600879,0,5.524957031,3.971129533,1,5.873164903,0,0,0,0,0,7.032571256,4.716903935,1
527,4.301154926,5.884194812,0,2.815470282,4.806302092,0,6.071499991,3.417301836,4,4.301154926,0,0,0,0,0,7.789527527,6.751177288,0
527,4.301154926,5.884194812,0,2.815470282,4.806302092,0,6.071499991,3.417301836,4,4.301154926,0,0,0,0,0,7.789527527,6.751177288,1
527,4.301154926,5.884194812,0,2.815470282,4.806302092,0,5.246254745,7.317757661,2,4.301154926,0,0,0,0,0,7.789527527,6.751177288,1
528,7.261419823,4.749486255,2,4.19797452,6.559111576,0,0,0,0,7.261419823,0,0,0,0,0,0,0,0
528,7.261419823,4.749486255,2,4.19797452,6.559111576,2,4.649607774,7.341620199,0,7.261419823,0,0,0,0,0,0,0,0
528,7.261419823,4.749486255,2,4.19797452,6.559111576,2,4.649607774,7.341620199,3,7.261419823,0,0,0,0,0,0,0,0
527,4.301154926,5.884194812,0,2.815470282,4.806302092,0,5.246254745,7.317757661,2,4.301154926,2.994181331,1,0,0,0,7.789527527,6.751177288,1
528,7.261419823,4.749486255,2,4.19797452,6.559111576,2,4.649607774,7.341620199,3,7.261419823,1.972270361,1,0,0,0,0,0,0
529,4.873421002,6.162298606,0,3.997467863,5.803654674,0,6.898120355,5.564820856,4,4.873421002,0,0,0,0,0,2.720744283,3.763576721,0
529,4.873421002,6.162298606,0,3.997467863,5.803654674,0,6.898120355,5.564820856,4,4.873421002,0,0,0,0,0,2.720744283,3.763576721,2
530,8.593488483,5.470510248,1,6.330266892,5.808849188,0,0,0,0,8.593488483,0,0,0,0,0,0,0,0
530,8.593488483,5.470510248,1,6.330266892,5.808849188,1,2.314714007,5.687772421,0,8.593488483,0,0,0,0,0,0,0,0
530,8.593488483,5.470510248,1,6.330266892,5.808849188,1,2.314714007,5.687772421,1,8.593488483,0,0,0,0,0,0,0,0
530,8.593488483,5.470510248,1,6.330266892,5.808849188,1,2.314714007,5.687772421,1,8.593488483,0,0,8.241950014,5.618658303,1,0,0,0
531,5.440808098,5.248735678,0,5.10822375,3.41838389,0,6.954304881,3.871374919,4,5.440808098,0,0,0,0,0,5.927793432,2.463382042,0
531,5.440808098,5.248735678,0,5.10822375,3.41838389,0,6.954304881,3.871374919,4,5.440808098,0,0,0,0,0,5.927793432,2.463382042,1
532,3.507941581,4.828825799,1,2.575099322,6.136664585,0,0,0,0,3.507941581,0,0,0,0,0,0,0,0
532,3.507941581,4.828825799,1,2.575099322,6.136664585,1,3.545708932,6.523750023,0,3.507941581,0,0,0,0,0,0,0,0
532,3.507941581,4.828825799,1,2.575099322,6.136664585,1,3.545708932,6.523750023,3,3.507941581,0,0,0,0,0,0,0,0
532,3.507941581,4.828825799,1,2.575099322,6.136664585,1,3.545708932,6.523750023,3,3.507941581,6.268669897,1,0,0,0,0,0,0
533,5.66528532,5.838159418,1,3.588343733,6.417436428,0,0,0,0,5.66528532,0,0,0,0,0,0,0,0
533,5.66528532,5.838159418,1,3.588343733,6.417436428,1,4.180891125,3.145008524,0,5.66528532,0,0,0,0,0,0,0,0
533,5.66528532,5.838159418,1,3.588343733,6.417436428,1,4.180891125,3.145008524,3,5.66528532,0,0,0,0,0,0,0,0
533,5.66528532,5.838159418,1,3.588343733,6.417436428,1,4.180891125,3.145008524,3,5.66528532,5.3685616,2,0,0,0,0,0,0
534,4.007020235,2.558184735,0,3.75161406,3.427843662,0,6.2573792,5.941658423,2,4.007020235,0,0,0,0,0,5.660853381,5.200900939,0
534,4.007020235,2.558184735,0,3.75161406,3.427843662,0,6.2573792,5.941658423,2,4.007020235,0,0,0,0,0,5.660853381,5.200900939,1
535,3.249317081,4.552509633,0,3.465067293,5.171267214,0,5.791516822,2.826855416,4,3.249317081,0,0,0,0,0,4.24551492,5.943038993,0
535,3.249317081,4.552509633,0,3.465067293,5.171267214,0,5.791516822,2.826855416,4,3.249317081,0,0,0,0,0,4.24551492,5.943038993,2
535,3.249317081,4.552509633,0,3.465067293,5.171267214,0,4.652585431,2.853982799,2,3.249317081,0,0,0,0,0,4.24551492,5.943038993,2
535,3.249317081,4.552509633,0,3.465067293,5.171267214,0,4.652585431,2.853982799,2,3.249317081,4.86093177,2,0,0,0,4.24551492,5.943038993,2
536,5.4053925,4.01393009,0,2.55655541,6.710801694,0,8.221418573,1.96922186,4,5.4053925,0,0,0,0,0,5.678202896,6.082066305,0
536,5.4053925,4.01393009,0,2.55655541,6.710801694,0,8.221418573,1.96922186,4,5.4053925,0,0,0,0,0,5.678202896,6.082066305,2
536,5.4053925,4.01393009,0,2.55655541,6.710801694,0,5.272341512,6.732439679,4,5.4053925,0,0,0,0,0,5.678202896,6.082066305,2
536,5.4053925,4.01393009,0,2.55655541,6.710801694,0,5.272341512,6.732439679,4,5.4053925,6.096417058,1,0,0,0,5.678202896,6.082066305,2
537,5.647139977,2.858988184,0,5.980228674,3.581105061,0,3.932858723,4.482098008,3,5.647139977,0,0,0,0,0,3.177823948,4.279441397,0
537,5.647139977,2.858988184,0,5.980228674,3.581105061,0,3.932858723,4.482098008,3,5.647139977,0,0,0,0,0,3.177823948,4.279441397,3
537,5.647139977,2.858988184,0,5.980228674,3.581105061,0,2.809451614,4.259027741,3,5.647139977,0,0,0,0,0,3.177823948,4.279441397,3
537,5.647139977,2.858988184,0,5.980228674,3.581105061,0,2.809451614,4.259027741,3,5.647139977,0,0,3.89767618,6.665933961,1,3.177823948,4.279441397,3
538,3.942253273,6.409980278,0,5.722413554,7.149926813,0,5.129064924,7.164693916,2,3.942253273,0,0,0,0,0,7.19937021,7.428817507,0
538,3.942253273,6.409980278,0,5.722413554,7.149926813,0,5.129064924,7.164693916,2,3.942253273,0,0,0,0,0,7.19937021,7.428817507,1
539,2.524168543,4.050560522,0,4.484805843,5.010481763,0,4.982039479,6.417325767,2,2.524168543,0,0,0,0,0,6.238067002,6.02666677,0
539,2.524168543,4.050560522,0,4.484805843,5.010481763,0,4.982039479,6.417325767,2,2.524168543,0,0,0,0,0,6.238067002,6.02666677,1
539,2.524168543,4.050560522,0,4.484805843,5.010481763,0,3.418650747,6.049635817,3,2.524168543,0,0,0,0,0,6.238067002,6.02666677,1
539,2.524168543,4.050560522,0,4.484805843,5.010481763,0,3.418650747,6.049635817,3,2.524168543,7.903904915,1,0,0,0,6.238067002,6.02666677,1
540,4.950731919,5.737669232,0,4.968491092,5.120952802,0,1.854025214,3.838114632,2,4.950731919,0,0,0,0,0,8.326033495,5.836471755,0
540,4.950731919,5.737669232,0,4.968491092,5.120952802,0,1.854025214,3.838114632,2,4.950731919,0,0,0,0,0,8.326033495,5.836471755,1
541,4.236920285,5.514947062,1,6.035093281,4.177836503,0,0,0,0,4.236920285,0,0,0,0,0,0,0,0
541,4.236920285,5.514947062,1,6.035093281,4.177836503,1,8.293845679,5.235420181,0,4.236920285,0,0,0,0,0,0,0,0
541,4.236920285,5.514947062,1,6.035093281,4.177836503,1,8.293845679,5.235420181,3,4.236920285,0,0,0,0,0,0,0,0
541,4.236920285,5.514947062,1,6.035093281,4.177836503,1,8.293845679,5.235420181,3,4.236920285,3.777618747,1,0,0,0,0,0,0
542,7.430256492,5.089430997,0,3.616786014,5.241704354,0,3.385504949,5.936976194,3,7.430256492,0,0,0,0,0,6.562783339,2.36859118,0
542,7.430256492,5.089430997,0,3.616786014,5.241704354,0,3.385504949,5.936976194,3,7.430256492,0,0,0,0,0,6.562783339,2.36859118,2
543,4.148529609,5.88588877,0,6.186158731,6.455352286,0,5.308962044,4.977096166,3,4.148529609,0,0,0,0,0,5.833600511,6.176971071,0
543,4.148529609,5.88588877,0,6.186158731,6.455352286,0,5.308962044,4.977096166,3,4.148529609,0,0,0,0,0,5.833600511,6.176971071,1
544,3.891172307,6.429904256,0,6.030850482,3.559537845,0,6.673022798,4.320691385,4,3.891172307,0,0,0,0,0,6.915633387,6.16637437,0
544,3.891172307,6.429904256,0,6.030850482,3.559537845,0,6.673022798,4.320691385,4,3.891172307,0,0,0,0,0,6.915633387,6.16637437,1
545,3.32601837,6.413983563,0,2.951116619,5.301345926,0,4.549956452,7.273148232,6,3.32601837,0,0,0,0,0,5.061661326,6.1429462,0
545,3.32601837,6.413983563,0,2.951116619,5.301345926,0,4.549956452,7.273148232,6,3.32601837,0,0,0,0,0,5.061661326,6.1429462,2
545,3.32601837,6.413983563,0,2.951116619,5.301345926,0,5.221541254,7.521256118,4,3.32601837,0,0,0,0,0,5.061661326,6.1429462,2
545,3.32601837,6.413983563,0,2.951116619,5.301345926,0,5.221541254,7.521256118,4,3.32601837,2.663684657,1,0,0,0,5.061661326,6.1429462,2
546,7.737102813,6.106633451,0,3.647471884,7.01018588,0,6.37946273,4.568284183,2,7.737102813,0,0,0,0,0,5.869814944,5.044651064,0
546,7.737102813,6.106633451,0,3.647471884,7.01018588,0,6.37946273,4.568284183,2,7.737102813,0,0,0,0,0,5.869814944,5.044651064,2
547,3.671684498,4.955995659,0,4.040826459,6.162488252,0,5.403720608,2.557991009,2,3.671684498,0,0,0,0,0,4.569781412,5.985245027,0
547,3.671684498,4.955995659,0,4.040826459,6.162488252,0,5.403720608,2.557991009,2,3.671684498,0,0,0,0,0,4.569781412,5.985245027,3
548,5.064238495,5.314727646,2,5.672835529,5.463825239,0,0,0,0,5.064238495,0,0,0,0,0,0,0,0
548,5.064238495,5.314727646,2,5.672835529,5.463825239,2,6.461597123,4.099723322,0,5.064238495,0,0,0,0,0,0,0,0
548,5.064238495,5.314727646,2,5.672835529,5.463825239,2,6.461597123,4.099723322,2,5.064238495,0,0,0,0,0,0,0,0
548,5.064238495,5.314727646,2,5.672835529,5.463825239,2,6.461597123,4.099723322,2,5.064238495,0,0,3.851240404,4.85996646,1,0,0,0
549,3.379183553,4.92552598,2,4.365002069,3.754604533,0,0,0,0,3.379183553,0,0,0,0,0,0,0,0
549,3.379183553,4.92552598,2,4.365002069,3.754604533,2,7.291294105,5.43217248,0,3.379183553,0,0,0,0,0,0,0,0
549,3.379183553,4.92552598,2,4.365002069,3.754604533,2,7.291294105,5.43217248,3,3.379183553,0,0,0,0,0,0,0,0
549,3.379183553,4.92552598,2,4.365002069,3.754604533,2,7.291294105,5.43217248,3,3.379183553,6.465271813,2,0,0,0,0,0,0
