Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6,Angle7,Distance7,Density7
 137,8.86430291430899,4.35762795726998,1,8.18996933762194,5.82601668001779,2,5.28683116177431,7.32289227344912,6,8.86430291430899,0,0,0,0,0,4.26938765379856,5.26900807158341,4,0,0,0
 137,8.86430291430899,4.35762795726998,1,8.18996933762194,5.82601668001779,2,5.99451521277604,5.70712731084732,3,8.86430291430899,0,0,0,0,0,4.26938765379856,5.26900807158341,4,0,0,0
 137,8.86430291430899,4.35762795726998,1,8.18996933762194,5.82601668001779,2,5.99451521277604,5.70712731084732,3,8.86430291430899,4.93001790438697,1,0,0,0,4.26938765379856,5.26900807158341,4,0,0,0
 138,7.49915880374203,6.32701962942827,2,6.33537912140805,5.01205860066274,0,0,0,0,7.49915880374203,0,0,0,0,0,0,0,0,0,0,0
 138,7.49915880374203,6.32701962942827,2,6.33537912140805,5.01205860066274,1,5.76458176313884,5.22838345219926,0,7.49915880374203,0,0,0,0,0,0,0,0,0,0,0
 138,7.49915880374203,6.32701962942827,2,6.33537912140805,5.01205860066274,1,5.76458176313884,5.22838345219926,6,7.49915880374203,0,0,0,0,0,0,0,0,0,0,0
 138,7.49915880374203,6.32701962942827,2,6.33537912140805,5.01205860066274,1,5.76458176313884,5.22838345219926,6,7.49915880374203,2.38511696722515,3,0,0,0,0,0,0,0,0,0
 139,4.81223283711954,3.63191277887716,2,8.83702398475717,5.02726922770302,0,0,0,0,4.81223283711954,0,0,0,0,0,0,0,0,0,0,0
 139,4.81223283711954,3.63191277887716,2,8.83702398475717,5.02726922770302,1,6.22174162856568,5.44696110127952,0,4.81223283711954,0,0,0,0,0,0,0,0,0,0,0
 139,4.81223283711954,3.63191277887716,2,8.83702398475717,5.02726922770302,1,6.22174162856568,5.44696110127952,4,4.81223283711954,0,0,0,0,0,5.26508410205951,5.48175876671253,0,0,0,0
 139,4.81223283711954,3.63191277887716,2,8.83702398475717,5.02726922770302,1,6.22174162856568,5.44696110127952,4,4.81223283711954,0,0,0,0,0,5.26508410205951,5.48175876671253,6,0,0,0
 139,4.81223283711954,3.63191277887716,2,8.83702398475717,5.02726922770302,1,6.96384689228786,4.35320521079293,5,4.81223283711954,0,0,0,0,0,5.26508410205951,5.48175876671253,6,0,0,0
 139,4.81223283711954,3.63191277887716,2,8.83702398475717,5.02726922770302,1,6.96384689228786,4.35320521079293,5,4.81223283711954,0,0,6.51071428697404,5.5213700958838,1,5.26508410205951,5.48175876671253,6,0,0,0
 140,7.43488290792944,3.63151660608497,2,6.74641791587507,2.71429404830248,0,0,0,0,7.43488290792944,0,0,0,0,0,0,0,0,0,0,0
 140,7.43488290792944,3.63151660608497,2,6.74641791587507,2.71429404830248,2,6.1292769589404,7.97165865252265,0,7.43488290792944,0,0,0,0,0,0,0,0,0,0,0
 140,7.43488290792944,3.63151660608497,2,6.74641791587507,2.71429404830248,2,6.1292769589404,7.97165865252265,4,7.43488290792944,0,0,0,0,0,2.03452989170259,5.47999331589935,0,0,0,0
 140,7.43488290792944,3.63151660608497,2,6.74641791587507,2.71429404830248,2,6.1292769589404,7.97165865252265,4,7.43488290792944,0,0,0,0,0,2.03452989170259,5.47999331589935,2,0,0,0
 140,7.43488290792944,3.63151660608497,2,6.74641791587507,2.71429404830248,2,6.1292769589404,7.97165865252265,4,7.43488290792944,0,0,0,0,0,2.03452989170259,5.47999331589935,2,2.81450479625592,4.72954024608689,2
 141,8.46403237946147,3.75174755738374,1,8.58402211967864,5.3089464622998,0,0,0,0,8.46403237946147,0,0,0,0,0,0,0,0,0,0,0
 141,8.46403237946147,3.75174755738374,1,8.58402211967864,5.3089464622998,1,5.87910579337911,6.89130359683648,0,8.46403237946147,0,0,0,0,0,0,0,0,0,0,0
 141,8.46403237946147,3.75174755738374,1,8.58402211967864,5.3089464622998,1,5.87910579337911,6.89130359683648,3,8.46403237946147,0,0,0,0,0,3.49891531177396,3.83219841705517,0,0,0,0
 141,8.46403237946147,3.75174755738374,1,8.58402211967864,5.3089464622998,1,5.87910579337911,6.89130359683648,3,8.46403237946147,0,0,0,0,0,3.49891531177396,3.83219841705517,8,0,0,0
 141,8.46403237946147,3.75174755738374,1,8.58402211967864,5.3089464622998,1,5.60698322920744,3.35169200025539,4,8.46403237946147,0,0,0,0,0,3.49891531177396,3.83219841705517,8,0,0,0
 141,8.46403237946147,3.75174755738374,1,8.58402211967864,5.3089464622998,1,5.60698322920744,3.35169200025539,4,8.46403237946147,6.88078407908937,2,0,0,0,3.49891531177396,3.83219841705517,8,0,0,0
 142,5.22147498034184,3.13218258286132,1,8.77537753900772,2.02544575037477,0,0,0,0,5.22147498034184,0,0,0,0,0,0,0,0,0,0,0
 142,5.22147498034184,3.13218258286132,1,8.77537753900772,2.02544575037477,2,6.09086090943176,3.52610740534599,0,5.22147498034184,0,0,0,0,0,0,0,0,0,0,0
 142,5.22147498034184,3.13218258286132,1,8.77537753900772,2.02544575037477,2,6.09086090943176,3.52610740534599,5,5.22147498034184,0,0,0,0,0,6.35672051408018,7.62804666884017,0,0,0,0
 142,5.22147498034184,3.13218258286132,1,8.77537753900772,2.02544575037477,2,6.09086090943176,3.52610740534599,5,5.22147498034184,0,0,0,0,0,6.35672051408018,7.62804666884017,3,0,0,0
 142,5.22147498034184,3.13218258286132,1,8.77537753900772,2.02544575037477,2,6.09086090943176,3.52610740534599,5,5.22147498034184,0,0,0,0,0,6.35672051408018,7.62804666884017,3,4.35602366582561,4.74819419648281,2
 143,8.0625393452327,3.672911965896,1,4.19839605866173,5.29100266755271,0,0,0,0,8.0625393452327,0,0,0,0,0,0,0,0,0,0,0
 143,8.0625393452327,3.672911965896,1,4.19839605866173,5.29100266755271,1,7.80312505140623,3.62267655507989,0,8.0625393452327,0,0,0,0,0,0,0,0,0,0,0
 143,8.0625393452327,3.672911965896,1,4.19839605866173,5.29100266755271,1,7.80312505140623,3.62267655507989,4,8.0625393452327,0,0,0,0,0,5.70249984472676,4.43695114240168,0,0,0,0
 143,8.0625393452327,3.672911965896,1,4.19839605866173,5.29100266755271,1,7.80312505140623,3.62267655507989,4,8.0625393452327,0,0,0,0,0,5.70249984472676,4.43695114240168,5,0,0,0
 143,8.0625393452327,3.672911965896,1,4.19839605866173,5.29100266755271,1,7.80312505140623,3.62267655507989,4,8.0625393452327,0,0,0,0,0,5.70249984472676,4.43695114240168,5,3.25502432146074,7.70051246109639,1
 144,7.28327305683163,4.70090151398244,1,7.63994767884555,4.66149685618831,0,0,0,0,7.28327305683163,0,0,0,0,0,0,0,0,0,0,0
 144,7.28327305683163,4.70090151398244,1,7.63994767884555,4.66149685618831,1,9.00673687622244,6.15160942882145,0,7.28327305683163,0,0,0,0,0,0,0,0,0,0,0
 144,7.28327305683163,4.70090151398244,1,7.63994767884555,4.66149685618831,1,9.00673687622244,6.15160942882145,4,7.28327305683163,0,0,0,0,0,4.71324021302386,6.11335249581057,0,0,0,0
 144,7.28327305683163,4.70090151398244,1,7.63994767884555,4.66149685618831,1,9.00673687622244,6.15160942882145,4,7.28327305683163,0,0,0,0,0,4.71324021302386,6.11335249581057,2,0,0,0
 144,7.28327305683163,4.70090151398244,1,7.63994767884555,4.66149685618831,1,9.00673687622244,6.15160942882145,4,7.28327305683163,0,0,0,0,0,4.71324021302386,6.11335249581057,2,4.33471570646336,5.76915850783903,1
 145,6.61340281799117,3.48601812862107,1,6.40905034255566,5.55705071523439,0,0,0,0,6.61340281799117,0,0,0,0,0,0,0,0,0,0,0
 145,6.61340281799117,3.48601812862107,1,6.40905034255566,5.55705071523439,1,6.88393734678933,5.69429675583899,0,6.61340281799117,0,0,0,0,0,0,0,0,0,0,0
 145,6.61340281799117,3.48601812862107,1,6.40905034255566,5.55705071523439,1,6.88393734678933,5.69429675583899,3,6.61340281799117,0,0,0,0,0,0,0,0,0,0,0
 145,6.61340281799117,3.48601812862107,1,6.40905034255566,5.55705071523439,1,6.88393734678933,5.69429675583899,3,6.61340281799117,0,0,5.65510249341748,5.81694746394137,1,0,0,0,0,0,0
 146,7.95708781762002,6.12155296762269,1,5.62216698035488,4.5972577747542,0,0,0,0,7.95708781762002,0,0,0,0,0,0,0,0,0,0,0
 146,7.95708781762002,6.12155296762269,1,5.62216698035488,4.5972577747542,1,4.68694905728748,4.11646158767841,0,7.95708781762002,0,0,0,0,0,0,0,0,0,0,0
 146,7.95708781762002,6.12155296762269,1,5.62216698035488,4.5972577747542,1,4.68694905728748,4.11646158767841,1,7.95708781762002,0,0,0,0,0,8.82314116376332,3.89955121141683,0,0,0,0
 146,7.95708781762002,6.12155296762269,1,5.62216698035488,4.5972577747542,1,4.68694905728748,4.11646158767841,1,7.95708781762002,0,0,0,0,0,8.82314116376332,3.89955121141683,1,0,0,0
 146,7.95708781762002,6.12155296762269,1,5.62216698035488,4.5972577747542,1,4.8520279224748,4.74200044000543,3,7.95708781762002,0,0,0,0,0,8.82314116376332,3.89955121141683,1,0,0,0
 146,7.95708781762002,6.12155296762269,1,5.62216698035488,4.5972577747542,1,4.8520279224748,4.74200044000543,3,7.95708781762002,0,0,3.79161919378084,4.95064780530773,1,8.82314116376332,3.89955121141683,1,0,0,0
 147,4.92639343382765,5.1014648331788,1,7.5632573049748,4.10487010453124,0,0,0,0,4.92639343382765,0,0,0,0,0,0,0,0,0,0,0
 147,4.92639343382765,5.1014648331788,1,7.5632573049748,4.10487010453124,1,4.62115316722204,6.75374712171467,0,4.92639343382765,0,0,0,0,0,0,0,0,0,0,0
 147,4.92639343382765,5.1014648331788,1,7.5632573049748,4.10487010453124,1,4.62115316722204,6.75374712171467,3,4.92639343382765,0,0,0,0,0,6.69995305220017,7.26396238489174,0,0,0,0
 147,4.92639343382765,5.1014648331788,1,7.5632573049748,4.10487010453124,1,4.62115316722204,6.75374712171467,3,4.92639343382765,0,0,0,0,0,6.69995305220017,7.26396238489174,3,0,0,0
 147,4.92639343382765,5.1014648331788,1,7.5632573049748,4.10487010453124,1,4.62115316722204,6.75374712171467,3,4.92639343382765,0,0,0,0,0,6.69995305220017,7.26396238489174,3,1.8652432107912,2.99681313702734,2
 148,8.45679668068456,4.36453877050218,1,8.04753677219611,5.78937136367612,0,0,0,0,8.45679668068456,0,0,0,0,0,0,0,0,0,0,0
 148,8.45679668068456,4.36453877050218,1,8.04753677219611,5.78937136367612,1,5.60429559822463,6.34300287772342,0,8.45679668068456,0,0,0,0,0,0,0,0,0,0,0
 148,8.45679668068456,4.36453877050218,1,8.04753677219611,5.78937136367612,1,5.60429559822463,6.34300287772342,3,8.45679668068456,0,0,0,0,0,2.67001167292001,5.94094260282619,0,0,0,0
 148,8.45679668068456,4.36453877050218,1,8.04753677219611,5.78937136367612,1,5.60429559822463,6.34300287772342,3,8.45679668068456,0,0,0,0,0,2.67001167292001,5.94094260282619,1,0,0,0
 148,8.45679668068456,4.36453877050218,1,8.04753677219611,5.78937136367612,1,6.53523115709456,5.77200320453996,4,8.45679668068456,0,0,0,0,0,2.67001167292001,5.94094260282619,1,0,0,0
 148,8.45679668068456,4.36453877050218,1,8.04753677219611,5.78937136367612,1,6.53523115709456,5.77200320453996,4,8.45679668068456,6.07263819757383,1,0,0,0,2.67001167292001,5.94094260282619,1,0,0,0
 149,7.59810435829606,5.28135724932391,1,7.94127196866567,3.15562774488286,0,0,0,0,7.59810435829606,0,0,0,0,0,0,0,0,0,0,0
 149,7.59810435829606,5.28135724932391,1,7.94127196866567,3.15562774488286,1,7.44473908380969,3.66464697648425,0,7.59810435829606,0,0,0,0,0,0,0,0,0,0,0
 149,7.59810435829606,5.28135724932391,1,7.94127196866567,3.15562774488286,1,7.44473908380969,3.66464697648425,2,7.59810435829606,0,0,0,0,0,0,0,0,0,0,0
 149,7.59810435829606,5.28135724932391,1,7.94127196866567,3.15562774488286,1,7.44473908380969,3.66464697648425,2,7.59810435829606,7.69516668912738,1,0,0,0,0,0,0,0,0,0
 150,6.05147381293611,7.42318788127291,1,5.21595813781394,3.62253431888271,0,0,0,0,6.05147381293611,0,0,0,0,0,0,0,0,0,0,0
 150,6.05147381293611,7.42318788127291,1,5.21595813781394,3.62253431888271,2,7.32718896923497,4.85336373666885,0,6.05147381293611,0,0,0,0,0,0,0,0,0,0,0
 150,6.05147381293611,7.42318788127291,1,5.21595813781394,3.62253431888271,2,7.32718896923497,4.85336373666885,3,6.05147381293611,0,0,0,0,0,3.24946948333364,4.14385423854741,0,0,0,0
 150,6.05147381293611,7.42318788127291,1,5.21595813781394,3.62253431888271,2,7.32718896923497,4.85336373666885,3,6.05147381293611,0,0,0,0,0,3.24946948333364,4.14385423854741,1,0,0,0
 150,6.05147381293611,7.42318788127291,1,5.21595813781394,3.62253431888271,2,7.01850654213766,7.97905986711079,2,6.05147381293611,0,0,0,0,0,3.24946948333364,4.14385423854741,1,0,0,0
 150,6.05147381293611,7.42318788127291,1,5.21595813781394,3.62253431888271,2,7.01850654213766,7.97905986711079,2,6.05147381293611,6.32571863060338,1,0,0,0,3.24946948333364,4.14385423854741,1,0,0,0
 151,7.74240627068389,5.87461279785767,2,4.52636242013835,4.25114429876092,0,0,0,0,7.74240627068389,0,0,0,0,0,0,0,0,0,0,0
 151,7.74240627068389,5.87461279785767,2,4.52636242013835,4.25114429876092,2,4.05330421486139,7.44046457156226,0,7.74240627068389,0,0,0,0,0,0,0,0,0,0,0
 151,7.74240627068389,5.87461279785767,2,4.52636242013835,4.25114429876092,2,4.05330421486139,7.44046457156226,4,7.74240627068389,0,0,0,0,0,0,0,0,0,0,0
 151,7.74240627068389,5.87461279785767,2,4.52636242013835,4.25114429876092,2,4.05330421486139,7.44046457156226,4,7.74240627068389,7.19904523465042,3,0,0,0,0,0,0,0,0,0
 152,8.76837260446194,4.19779352083181,1,5.71072176999934,4.7865048885357,0,0,0,0,8.76837260446194,0,0,0,0,0,0,0,0,0,0,0
 152,8.76837260446194,4.19779352083181,1,5.71072176999934,4.7865048885357,1,6.65715141436049,5.46161311995495,0,8.76837260446194,0,0,0,0,0,0,0,0,0,0,0
 152,8.76837260446194,4.19779352083181,1,5.71072176999934,4.7865048885357,1,6.65715141436049,5.46161311995495,6,8.76837260446194,0,0,0,0,0,0,0,0,0,0,0
 152,8.76837260446194,4.19779352083181,1,5.71072176999934,4.7865048885357,1,6.65715141436049,5.46161311995495,6,8.76837260446194,5.94805810340334,3,0,0,0,0,0,0,0,0,0
 153,6.08260837439163,5.34018188728761,1,6.32080229430747,3.7416140933759,0,0,0,0,6.08260837439163,0,0,0,0,0,0,0,0,0,0,0
 153,6.08260837439163,5.34018188728761,1,6.32080229430747,3.7416140933759,1,7.43356812918339,6.45357867767509,0,6.08260837439163,0,0,0,0,0,0,0,0,0,0,0
 153,6.08260837439163,5.34018188728761,1,6.32080229430747,3.7416140933759,1,7.43356812918339,6.45357867767509,3,6.08260837439163,0,0,0,0,0,3.41417132501737,5.59941409681354,0,0,0,0
 153,6.08260837439163,5.34018188728761,1,6.32080229430747,3.7416140933759,1,7.43356812918339,6.45357867767509,3,6.08260837439163,0,0,0,0,0,3.41417132501737,5.59941409681354,8,0,0,0
 153,6.08260837439163,5.34018188728761,1,6.32080229430747,3.7416140933759,1,7.43356812918339,6.45357867767509,3,6.08260837439163,0,0,0,0,0,3.41417132501737,5.59941409681354,8,2.67191789629979,4.22401372540552,1
 154,5.87927525990788,4.25081915395148,1,9.63394998433292,2.58247172461303,0,0,0,0,5.87927525990788,0,0,0,0,0,0,0,0,0,0,0
 154,5.87927525990788,4.25081915395148,1,9.63394998433292,2.58247172461303,1,5.48015234085031,3.32121430514599,0,5.87927525990788,0,0,0,0,0,0,0,0,0,0,0
 154,5.87927525990788,4.25081915395148,1,9.63394998433292,2.58247172461303,1,5.48015234085031,3.32121430514599,3,5.87927525990788,0,0,0,0,0,6.97614088726232,5.73326415053789,0,0,0,0
 154,5.87927525990788,4.25081915395148,1,9.63394998433292,2.58247172461303,1,5.48015234085031,3.32121430514599,3,5.87927525990788,0,0,0,0,0,6.97614088726232,5.73326415053789,1,0,0,0
 154,5.87927525990788,4.25081915395148,1,9.63394998433292,2.58247172461303,1,5.48015234085031,3.32121430514599,3,5.87927525990788,0,0,0,0,0,6.97614088726232,5.73326415053789,1,6.68578246065867,4.96390090169437,1
 155,6.42026806229486,6.87915250410639,1,6.06566131820981,5.21450586757866,0,0,0,0,6.42026806229486,0,0,0,0,0,0,0,0,0,0,0
 155,6.42026806229486,6.87915250410639,1,6.06566131820981,5.21450586757866,1,4.56711122349055,4.49053152902177,0,6.42026806229486,0,0,0,0,0,0,0,0,0,0,0
 155,6.42026806229486,6.87915250410639,1,6.06566131820981,5.21450586757866,1,4.56711122349055,4.49053152902177,3,6.42026806229486,0,0,0,0,0,7.99263404650097,5.16886422781554,0,0,0,0
 155,6.42026806229486,6.87915250410639,1,6.06566131820981,5.21450586757866,1,4.56711122349055,4.49053152902177,3,6.42026806229486,0,0,0,0,0,7.99263404650097,5.16886422781554,6,0,0,0
 155,6.42026806229486,6.87915250410639,1,6.06566131820981,5.21450586757866,1,4.45879563904415,5.81075757853407,4,6.42026806229486,0,0,0,0,0,7.99263404650097,5.16886422781554,6,0,0,0
 155,6.42026806229486,6.87915250410639,1,6.06566131820981,5.21450586757866,1,4.45879563904415,5.81075757853407,4,6.42026806229486,2.33638158583189,2,0,0,0,7.99263404650097,5.16886422781554,6,0,0,0
 156,9.23067710944166,5.84595943606594,2,7.03477297918607,4.48249753137339,0,0,0,0,9.23067710944166,0,0,0,0,0,0,0,0,0,0,0
 156,9.23067710944166,5.84595943606594,2,7.03477297918607,4.48249753137339,2,5.45570902752968,8.53489370681965,0,9.23067710944166,0,0,0,0,0,0,0,0,0,0,0
 156,9.23067710944166,5.84595943606594,2,7.03477297918607,4.48249753137339,2,5.45570902752968,8.53489370681965,3,9.23067710944166,0,0,0,0,0,0,0,0,0,0,0
 156,9.23067710944166,5.84595943606594,2,7.03477297918607,4.48249753137339,2,5.45570902752968,8.53489370681965,3,9.23067710944166,0,0,3.54171951594937,2.37590296860775,1,0,0,0,0,0,0
 157,7.61330017974251,3.97720176667544,2,6.80457805185149,5.01765141656943,0,0,0,0,7.61330017974251,0,0,0,0,0,0,0,0,0,0,0
 157,7.61330017974251,3.97720176667544,2,6.80457805185149,5.01765141656943,2,6.57061502734542,5.33017408509818,0,7.61330017974251,0,0,0,0,0,0,0,0,0,0,0
 157,7.61330017974251,3.97720176667544,2,6.80457805185149,5.01765141656943,2,6.57061502734542,5.33017408509818,4,7.61330017974251,0,0,0,0,0,7.90845711204629,2.84371499086808,0,0,0,0
 157,7.61330017974251,3.97720176667544,2,6.80457805185149,5.01765141656943,2,6.57061502734542,5.33017408509818,4,7.61330017974251,0,0,0,0,0,7.90845711204629,2.84371499086808,9,0,0,0
 157,7.61330017974251,3.97720176667544,2,6.80457805185149,5.01765141656943,2,3.27193219723181,5.97745424692393,2,7.61330017974251,0,0,0,0,0,7.90845711204629,2.84371499086808,9,0,0,0
 157,7.61330017974251,3.97720176667544,2,6.80457805185149,5.01765141656943,2,3.27193219723181,5.97745424692393,2,7.61330017974251,6.98415026551408,3,0,0,0,7.90845711204629,2.84371499086808,9,0,0,0
 158,8.99747035079428,5.51049592445979,1,8.1022733182476,5.0025935913292,0,0,0,0,8.99747035079428,0,0,0,0,0,0,0,0,0,0,0
 158,8.99747035079428,5.51049592445979,1,8.1022733182476,5.0025935913292,2,6.76982091143724,4.01382091301267,0,8.99747035079428,0,0,0,0,0,0,0,0,0,0,0
 158,8.99747035079428,5.51049592445979,1,8.1022733182476,5.0025935913292,2,6.76982091143724,4.01382091301267,5,8.99747035079428,0,0,0,0,0,6.60497923568936,4.82151986449495,0,0,0,0
 158,8.99747035079428,5.51049592445979,1,8.1022733182476,5.0025935913292,2,6.76982091143724,4.01382091301267,5,8.99747035079428,0,0,0,0,0,6.60497923568936,4.82151986449495,1,0,0,0
 158,8.99747035079428,5.51049592445979,1,8.1022733182476,5.0025935913292,2,6.76982091143724,4.01382091301267,5,8.99747035079428,0,0,0,0,0,6.60497923568936,4.82151986449495,1,3.29696811591105,7.08257501773572,1
 159,9.53035013970934,6.23775569425087,1,8.20876118851733,4.59695648154651,0,0,0,0,9.53035013970934,0,0,0,0,0,0,0,0,0,0,0
 159,9.53035013970934,6.23775569425087,1,8.20876118851733,4.59695648154651,1,4.09600989285037,5.47123944804226,0,9.53035013970934,0,0,0,0,0,0,0,0,0,0,0
 159,9.53035013970934,6.23775569425087,1,8.20876118851733,4.59695648154651,1,4.09600989285037,5.47123944804226,2,9.53035013970934,0,0,0,0,0,5.24975236873651,5.40941841814721,0,0,0,0
 159,9.53035013970934,6.23775569425087,1,8.20876118851733,4.59695648154651,1,4.09600989285037,5.47123944804226,2,9.53035013970934,0,0,0,0,0,5.24975236873651,5.40941841814721,6,0,0,0
 159,9.53035013970934,6.23775569425087,1,8.20876118851733,4.59695648154651,1,7.43223655218642,4.67472018490859,3,9.53035013970934,0,0,0,0,0,5.24975236873651,5.40941841814721,6,0,0,0
 159,9.53035013970934,6.23775569425087,1,8.20876118851733,4.59695648154651,1,7.43223655218642,4.67472018490859,3,9.53035013970934,5.43601529640758,1,0,0,0,5.24975236873651,5.40941841814721,6,0,0,0
 160,6.03863386763641,6.02421446154934,1,6.84200401281507,4.23142208390277,0,0,0,0,6.03863386763641,0,0,0,0,0,0,0,0,0,0,0
 160,6.03863386763641,6.02421446154934,1,6.84200401281507,4.23142208390277,2,7.52933778617145,2.25123206616562,0,6.03863386763641,0,0,0,0,0,0,0,0,0,0,0
 160,6.03863386763641,6.02421446154934,1,6.84200401281507,4.23142208390277,2,7.52933778617145,2.25123206616562,3,6.03863386763641,0,0,0,0,0,5.24145573476484,6.16078103823463,0,0,0,0
 160,6.03863386763641,6.02421446154934,1,6.84200401281507,4.23142208390277,2,7.52933778617145,2.25123206616562,3,6.03863386763641,0,0,0,0,0,5.24145573476484,6.16078103823463,2,0,0,0
 160,6.03863386763641,6.02421446154934,1,6.84200401281507,4.23142208390277,2,7.52933778617145,2.25123206616562,3,6.03863386763641,0,0,0,0,0,5.24145573476484,6.16078103823463,2,5.6583550096954,4.02283309967251,2
 161,8.30911746320684,5.43148073505956,1,5.73701679601256,7.22587604324135,0,0,0,0,8.30911746320684,0,0,0,0,0,0,0,0,0,0,0
 161,8.30911746320684,5.43148073505956,1,5.73701679601256,7.22587604324135,1,7.04726726632797,5.06836524138062,0,8.30911746320684,0,0,0,0,0,0,0,0,0,0,0
 161,8.30911746320684,5.43148073505956,1,5.73701679601256,7.22587604324135,1,7.04726726632797,5.06836524138062,4,8.30911746320684,0,0,0,0,0,4.19053243613432,4.0781073804707,0,0,0,0
 161,8.30911746320684,5.43148073505956,1,5.73701679601256,7.22587604324135,1,7.04726726632797,5.06836524138062,4,8.30911746320684,0,0,0,0,0,4.19053243613432,4.0781073804707,7,0,0,0
 161,8.30911746320684,5.43148073505956,1,5.73701679601256,7.22587604324135,1,7.04726726632797,5.06836524138062,4,8.30911746320684,0,0,0,0,0,4.19053243613432,4.0781073804707,7,1.34753513396798,6.60869961052764,1
 162,4.92230712807576,5.31445758386083,2,8.26136502095132,1.82021758774259,0,0,0,0,4.92230712807576,0,0,0,0,0,0,0,0,0,0,0
 162,4.92230712807576,5.31445758386083,2,8.26136502095132,1.82021758774259,2,7.94393523688019,4.7640856575515,0,4.92230712807576,0,0,0,0,0,0,0,0,0,0,0
 162,4.92230712807576,5.31445758386083,2,8.26136502095132,1.82021758774259,2,7.94393523688019,4.7640856575515,5,4.92230712807576,0,0,0,0,0,0,0,0,0,0,0
 162,4.92230712807576,5.31445758386083,2,8.26136502095132,1.82021758774259,2,7.94393523688019,4.7640856575515,5,4.92230712807576,5.30732996514771,3,0,0,0,0,0,0,0,0,0
 163,5.99900723985975,5.85048757436298,2,4.85700299828385,5.08088699489647,0,0,0,0,5.99900723985975,0,0,0,0,0,0,0,0,0,0,0
 163,5.99900723985975,5.85048757436298,2,4.85700299828385,5.08088699489647,2,5.57234256826604,5.87859348074028,0,5.99900723985975,0,0,0,0,0,0,0,0,0,0,0
 163,5.99900723985975,5.85048757436298,2,4.85700299828385,5.08088699489647,2,5.57234256826604,5.87859348074028,4,5.99900723985975,0,0,0,0,0,5.21391114912272,5.77869313973747,0,0,0,0
 163,5.99900723985975,5.85048757436298,2,4.85700299828385,5.08088699489647,2,5.57234256826604,5.87859348074028,4,5.99900723985975,0,0,0,0,0,5.21391114912272,5.77869313973747,6,0,0,0
 163,5.99900723985975,5.85048757436298,2,4.85700299828385,5.08088699489647,2,4.05023168704198,4.13140219884976,3,5.99900723985975,0,0,0,0,0,5.21391114912272,5.77869313973747,6,0,0,0
 163,5.99900723985975,5.85048757436298,2,4.85700299828385,5.08088699489647,2,4.05023168704198,4.13140219884976,3,5.99900723985975,6.67077857180605,2,0,0,0,5.21391114912272,5.77869313973747,6,0,0,0
 164,8.00318086690869,7.9360113383795,2,7.16483450959555,5.71153589050966,0,0,0,0,8.00318086690869,0,0,0,0,0,0,0,0,0,0,0
 164,8.00318086690869,7.9360113383795,2,7.16483450959555,5.71153589050966,2,7.00363317559164,6.52112094823296,0,8.00318086690869,0,0,0,0,0,0,0,0,0,0,0
 164,8.00318086690869,7.9360113383795,2,7.16483450959555,5.71153589050966,2,7.00363317559164,6.52112094823296,4,8.00318086690869,0,0,0,0,0,0,0,0,0,0,0
 164,8.00318086690869,7.9360113383795,2,7.16483450959555,5.71153589050966,2,7.00363317559164,6.52112094823296,4,8.00318086690869,6.26004397289039,2,0,0,0,0,0,0,0,0,0
 165,6.2252672291668,5.06700976263404,2,6.9467674622791,4.25667463385808,0,0,0,0,6.2252672291668,0,0,0,0,0,0,0,0,0,0,0
 165,6.2252672291668,5.06700976263404,2,6.9467674622791,4.25667463385808,2,7.15618390482375,6.08214182854941,0,6.2252672291668,0,0,0,0,0,0,0,0,0,0,0
 165,6.2252672291668,5.06700976263404,2,6.9467674622791,4.25667463385808,2,7.15618390482375,6.08214182854941,4,6.2252672291668,0,0,0,0,0,5.15950731636012,2.21918127010633,0,0,0,0
 165,6.2252672291668,5.06700976263404,2,6.9467674622791,4.25667463385808,2,7.15618390482375,6.08214182854941,4,6.2252672291668,0,0,0,0,0,5.15950731636012,2.21918127010633,10,0,0,0
 165,6.2252672291668,5.06700976263404,2,6.9467674622791,4.25667463385808,2,7.15618390482375,6.08214182854941,4,6.2252672291668,0,0,0,0,0,5.15950731636012,2.21918127010633,10,4.84668991628746,7.86866550874861,2
 166,6.08867940667325,6.71594965743777,1,7.793461684985,5.33504686870663,0,0,0,0,6.08867940667325,0,0,0,0,0,0,0,0,0,0,0
 166,6.08867940667325,6.71594965743777,1,7.793461684985,5.33504686870663,1,7.33940472431691,8.17741032651451,0,6.08867940667325,0,0,0,0,0,0,0,0,0,0,0
 166,6.08867940667325,6.71594965743777,1,7.793461684985,5.33504686870663,1,7.33940472431691,8.17741032651451,6,6.08867940667325,0,0,0,0,0,6.23160947561812,5.93845005548032,0,0,0,0
 166,6.08867940667325,6.71594965743777,1,7.793461684985,5.33504686870663,1,7.33940472431691,8.17741032651451,6,6.08867940667325,0,0,0,0,0,6.23160947561812,5.93845005548032,2,0,0,0
 166,6.08867940667325,6.71594965743777,1,7.793461684985,5.33504686870663,1,6.07269934552563,4.86000648017825,3,6.08867940667325,0,0,0,0,0,6.23160947561812,5.93845005548032,2,0,0,0
 166,6.08867940667325,6.71594965743777,1,7.793461684985,5.33504686870663,1,6.07269934552563,4.86000648017825,3,6.08867940667325,7.04770137918349,2,0,0,0,6.23160947561812,5.93845005548032,2,0,0,0
