Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance
231,40.064082316,15.99877024,31.738098020000006,21.746588787999997,0.0,52.233463676
232,38.020641532,29.193456832,42.771457776,21.873277392,0.0,56.435711024
233,42.951940644,29.197591856,45.19912894,41.62499118,0.0,37.960663216
234,55.52037604400001,37.234460412000004,38.559590560000004,57.145301108,0.0,45.851340584
235,31.641256520000006,25.752415516000006,40.293531604,18.078544328,27.444132631999995,0.0
236,55.061297507999996,37.700529748,40.826272568,45.578480828000004,0.0,0.0
237,49.106998364000006,39.123011268,30.585681864,27.474712168000003,0.0,43.100921256
238,46.081755684,44.948992964,42.030676484,31.420537255999996,0.0,0.0
239,37.54915322,39.21322304,34.781591852000005,42.29914356,0.0,48.532678904
240,23.825580388,47.973193948,39.891824532,32.456956104,0.0,23.628806864000005
241,46.217265468,50.818234964,38.63657671200001,50.681926532,0.0,45.706840772
242,35.064011048,51.660911479999996,34.211736256,24.0129104,0.0,35.180942588
243,31.403289956000002,45.446818712,48.369855888000004,36.766921636,0.0,53.598422372
244,42.74477744000001,38.341964944000004,36.298948896,39.719969288,0.0,0.0
245,37.861445228,38.81157313200001,42.079416020000004,25.291698848,0.0,0.0
246,49.111660068,44.017044047999995,40.999882052000004,38.937981740000005,0.0,37.426676736000005
247,37.020978068,40.168554564000004,44.272663351999995,27.210135844,0.0,31.715098472
248,33.959270508,50.897393468,44.7835706,19.276633848000003,0.0,36.191445212
249,44.373242940000004,46.451833908000005,45.46858694800001,43.379867356,0.0,0.0
250,33.35317252400001,32.067207272000005,44.066094312000004,38.230044664000005,0.0,0.0
251,29.131389428,31.255290484000003,40.356229548,29.870959848000002,0.0,44.74687858800001
252,42.672673328,36.194803968,49.468740276,12.496229364,31.970894952000002,0.0
253,48.092096952000006,29.660488600000008,43.748834208,31.768599395999995,0.0,46.310895452
254,38.539248203999996,34.607101359999994,42.8510247,25.823412264,29.279375784,0.0
255,32.59971478,47.69426582400001,55.32574254,16.901978864,0.0,42.510018632000005
256,21.256829960000005,34.261817784,44.032121776,13.313611032000003,35.319274924,0.0
257,56.282189892,32.738580656,38.192498192,25.954803540000004,25.648226168,0.0
258,41.584755588,27.268242424,40.785804384,55.57073744400001,0.0,0.0
259,28.271132668,51.619306948,37.624067508,14.9338947,0.0,32.974552424
260,35.33701137600001,39.849332516,34.60566854,50.226206044,0.0,0.0
261,35.246810524000004,29.679747168000002,52.32144484800001,35.969764868,0.0,26.265051808
262,45.76324828,41.080547511999995,39.126027027999996,24.73408022,0.0,47.52096196000001
263,50.130466968,45.769912376,25.451435944000007,29.228891968,0.0,50.612137483999994
264,30.353018144000004,32.064789012000006,40.383495331999995,9.524436916,0.0,36.956639004
265,38.08674922,28.820262080000003,47.06069557200001,40.217843275999996,0.0,48.747156876000005
266,36.127255552,38.332336708,49.23139176400001,31.916448119999995,0.0,0.0
267,37.676109328,37.335725675999996,34.848987556,25.246833704,0.0,42.652202876000004
268,48.721047819999995,29.925587704,45.245016968,21.574999304,38.108222928,0.0
269,50.40020086,36.742172423999996,35.239836084,23.732340124000004,0.0,48.045672868000004
270,48.447320848,26.897316992000004,45.606291792,24.485981744,0.0,51.599613356000006
271,28.279156848000003,39.111052336,33.742775140000006,35.117295592000005,0.0,0.0
272,33.600901448,39.834317184,47.511603072,48.045752348,0.0,0.0
273,40.135193996,63.17066171200001,53.831799932,25.29767438,0.0,40.183812784
274,34.849162452,35.004456472,44.15384616400001,32.132304315999995,0.0,0.0
275,56.67888721600001,45.686832948,35.08343944,54.256039188,0.0,39.074216184
276,49.847353188,46.701074572,43.801988132000005,31.203672896,54.232039288,0.0
277,34.386879888,37.116698496,25.232913208000003,38.471718564,0.0,0.0
278,37.03023542,47.99831012800001,38.01650514,19.955210356,35.39879477200001,0.0
279,47.079093476,35.43802128,33.660461772000005,25.097199668,0.0,31.842566608
280,39.948864492000006,24.252665452000002,30.826557620000006,11.023977624000002,0.0,34.313107992
281,38.954890292,26.5689022,45.124960116000004,38.402656196,0.0,31.257079828000002
282,31.80327612,36.68282648800001,35.881223256000006,12.411473320000002,0.0,57.93667972400001
283,39.184709904,42.169613988,39.881002464000005,19.560136952,0.0,49.757531852
284,52.296512363999994,33.380853767999994,44.108345496,57.609710344,0.0,46.348911836000006
285,30.580294784,50.56849362,38.865925472,20.702223328,0.0,42.176508315999996
286,45.874880239999996,35.411316516,45.832468008,32.250540464,0.0,0.0
287,32.289840684000005,45.10001382,45.65820831600001,49.22568148399999,0.0,0.0
288,47.24887024400001,36.549146216000004,42.892770672,25.898788036000003,0.0,53.44471096000001
289,40.582786184,43.25232920799999,37.691778268,28.542614944,0.0,0.0
290,43.877743224,44.571976584000005,51.088593316,18.833619612,0.0,46.622466856
291,26.343930031999996,47.26663525600001,32.435447548,26.885549595999997,0.0,46.773208972000006
292,48.488596188,46.521173303999994,26.440920688000002,42.410399352,0.0,0.0
293,37.853108144000004,41.235085252000005,42.39015929200001,40.343741096,0.0,50.077098896
294,26.202954656,50.62506897600001,42.332985808000004,21.969929924,0.0,47.104685288000006
295,30.085233984000006,39.051860504000004,30.9462534,34.45424971999999,0.0,58.156442428
296,27.042800512,40.926054524,46.483253680000004,29.284904040000004,0.0,0.0
297,44.961005316000005,63.21360659599999,38.912900796,55.46307675999999,0.0,50.188872472000014
298,43.92135188,38.380780788,35.40292794,42.845504448,0.0,0.0
299,34.507554412000005,44.266753048000005,37.687125304000006,19.3641526,0.0,35.947379092
300,38.511998215999995,40.230385644,31.491352319999997,14.82202048,38.282982588,37.240882308
301,39.183676056,43.57447087600001,36.420698992,42.354068328,0.0,41.372741420000004
302,46.127067552,45.365270008,46.345694572,49.664896836000004,0.0,0.0
303,38.75294828,49.627518296000005,34.120828356,23.239806324,58.71170940800001,39.25135737200001
304,44.284992591999995,40.87483476,33.30606316,18.650499596,0.0,57.13973322000001
305,21.03265896,44.490134788,39.105945052,36.530345468,0.0,0.0
306,40.74637856000001,47.063238892,45.349362892,41.199653916,0.0,56.726539360000004
307,46.019010972000004,43.95497804,60.083180388,39.670333008,0.0,54.131429528000005
308,19.585942264,42.724624452,39.20609229200001,19.796446788,0.0,0.0
309,29.158378188,48.26154621999999,47.385738856,16.76181488,53.401800136,0.0
310,37.80622308,36.152536296,43.521998832,34.54901322,0.0,0.0
311,48.539848968,43.4193526,22.972388684,48.837707988,0.0,51.59622389599999
312,43.517495116000006,47.258566552000005,39.756920212000004,20.523425204000002,0.0,42.966709956
313,46.129384687999995,51.23983371600001,33.39439333200001,50.625713948,0.0,35.20819774
314,35.92350458400001,32.283905940000004,22.078057112,17.558431736000003,0.0,57.197895812
315,46.970242236000004,22.200512451999998,33.71871067199999,21.822143908,0.0,51.337985824
316,53.256184184,33.039586452,28.277426996000006,27.790468372000003,0.0,46.22249584000001
317,41.71461173600001,35.47113796400001,22.91989258,28.131851996000005,0.0,28.55355792
318,48.25208632,61.938818484,32.540732224,44.397587812,0.0,40.685743788
319,31.658754820000002,57.739566712,42.420993996,30.098464416,0.0,48.525451004000004
320,58.91571206400001,40.072622504,39.411083324,42.84923784400001,0.0,45.46269298800001
321,30.296756671999997,43.17522274,45.352836751999995,25.160955891999997,0.0,44.754736856
322,41.489176028,46.637373200000006,38.048137331999996,22.369519888,43.885099552,42.270307992
323,39.301399260000004,44.707681848,38.441023864,45.099361856,0.0,0.0
324,42.36872194,28.849405336,24.562269088,19.956561416000003,0.0,40.050850728
325,40.945021376,36.080567876,42.50222728400001,22.533064351999997,0.0,34.370563468
326,31.115190339999998,40.77054760400001,41.67675776400001,40.273809192,0.0,0.0
327,41.245081127999995,38.179003036000005,45.917338292,50.39596349999999,0.0,44.696708376000004
328,41.420974120000004,37.930675380000004,23.06451368,12.857709128,0.0,49.22625996000001
329,53.570853416000006,36.528317908000005,39.30428398,30.416746128000007,0.0,51.057540676
330,48.598636084,40.504363956,32.806535932,48.65898223999999,0.0,35.98654816
331,40.42123813600001,41.45469240800001,43.76050188,39.021437144000004,0.0,0.0
332,28.308881495999998,38.332157704000004,52.318874276,27.002808684,0.0,0.0
333,40.207128904,41.643505236,35.739741184,29.680637348000005,0.0,0.0
334,37.18799953999999,40.630776404,41.39763480399999,10.852039344,0.0,46.089898848000004
335,54.61025706,28.856287248,40.036436003999995,41.852224412000005,0.0,30.061407516
336,53.626979492000004,49.793215256,46.66214617200001,45.739286412,0.0,34.349275076000005
337,54.817997012,32.950906908,30.781519099999997,52.43386637599999,0.0,0.0
338,31.357272652000002,32.199728668000006,24.667719471999998,7.713336156,0.0,40.20013556800001
339,35.062488615999996,30.65186657200001,27.015721832,13.184192408000001,49.040915696,0.0
340,41.889606708,19.024972480000002,35.61296015999999,31.853438984000004,0.0,30.6395372
341,31.791819976000003,42.349140044,39.341424164,36.541085848,0.0,0.0
342,15.364526796,39.502282912,38.075229128,29.781248936000004,0.0,0.0
343,38.916213972,25.631753368,28.067285276,26.589680456000004,0.0,41.836360512000006
344,50.16250171600001,35.098001852,32.335569136000004,43.386109896,0.0,0.0
345,58.89845115200001,36.439052504,39.910810432,46.596699408,0.0,32.394120144000006
